,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060011.1_2168936_2169245_pos,H5029_10120,QPN98268.1,,2168936,2169245,pos,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002050127.1
CDS_CP060011.1_2169431_2170522_neg,H5029_10125,QPN98269.1,,2169431,2170522,neg,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_2170857_2172060_pos,H5029_10130,QPN98270.1,sstT,2170857,2172060,pos,,serine/threonine transporter SstT,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995195.1
CDS_CP060011.1_2172065_2172746_pos,H5029_10135,QPN98271.1,,2172065,2172746,pos,,DUF1275 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995194.1
CDS_CP060011.1_2172749_2173286_pos,H5029_10140,QPN98272.1,,2172749,2173286,pos,,DUF2058 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995193.1
CDS_CP060011.1_2173660_2175508_pos,H5029_10145,QPN98273.1,,2173660,2175508,pos,,ABC transporter ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995192.1
CDS_CP060011.1_2175507_2175948_pos,H5029_10150,QPN98274.1,,2175507,2175948,pos,,MaoC family dehydratase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995191.1
CDS_CP060011.1_2176056_2177082_pos,H5029_10155,QPN98275.1,,2176056,2177082,pos,,AraC family transcriptional regulator ligand-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995190.1
CDS_CP060011.1_2177120_2177495_pos,H5029_10160,QPN98276.1,gcvH,2177120,2177495,pos,,glycine cleavage system protein GcvH,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995189.1
CDS_CP060011.1_2177597_2178296_pos,H5029_10165,QPN98277.1,,2177597,2178296,pos,,NAD-dependent deacylase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020753082.1
CDS_CP060011.1_2178703_2180194_pos,H5029_10170,QPN98278.1,putP,2178703,2180194,pos,,sodium/proline symporter PutP,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004841373.1
CDS_CP060011.1_2180226_2180715_neg,H5029_10175,QPN98279.1,,2180226,2180715,neg,,Lrp/AsnC ligand binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995186.1
CDS_CP060011.1_2180824_2184592_pos,H5029_10180,QPN98280.1,putA,2180824,2184592,pos,,trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995185.1
CDS_CP060011.1_2184697_2185171_pos,H5029_10185,QPN98281.1,,2184697,2185171,pos,,GrpB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816856.1
CDS_CP060011.1_2185274_2186360_pos,H5029_10190,QPN98282.1,trmA,2185274,2186360,pos,,tRNA (uridine(54)-C5)-methyltransferase TrmA,,2.1.1.35,,COORDINATES: similar to AA sequence:RefSeq:YP_004995183.1
CDS_CP060011.1_2186608_2186839_pos,H5029_10195,QPN98283.1,,2186608,2186839,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995182.1
CDS_CP060011.1_2186874_2187621_neg,H5029_10200,QPN98284.1,,2186874,2187621,neg,,phosphodiester glycosidase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000699311.1
CDS_CP060011.1_2187806_2188397_pos,H5029_10205,QPN98285.1,,2187806,2188397,pos,,lecithin retinol acyltransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995180.1
CDS_CP060011.1_2188442_2189033_neg,H5029_10210,QPN98286.1,,2188442,2189033,neg,,polyisoprenoid-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995179.1
CDS_CP060011.1_2189247_2189655_pos,H5029_10215,QPN98287.1,,2189247,2189655,pos,,OsmC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995178.1
CDS_CP060011.1_2189709_2191698_neg,H5029_10220,QPN98288.1,tkt,2189709,2191698,neg,,transketolase,,2.2.1.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004995177.1
CDS_CP060011.1_2192221_2193388_pos,H5029_10225,QPN98289.1,,2192221,2193388,pos,,methionine adenosyltransferase,,2.5.1.6,,COORDINATES: similar to AA sequence:RefSeq:WP_020753076.1
CDS_CP060011.1_2193511_2193760_neg,H5029_10230,QPN98290.1,,2193511,2193760,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000966850.1
CDS_CP060011.1_2194018_2194204_pos,H5029_10235,QPN98291.1,,2194018,2194204,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000192623.1
CDS_CP060011.1_2194267_2194828_neg,H5029_10240,QPN98292.1,,2194267,2194828,neg,,FxsA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995172.1
CDS_CP060011.1_2195226_2196051_pos,H5029_10245,QPN98293.1,,2195226,2196051,pos,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66,,,,COORDINATES: similar to AA sequence:RefSeq:WP_049068184.1
CDS_CP060011.1_2196119_2196665_neg,H5029_10250,QPN98294.1,,2196119,2196665,neg,,N-acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995170.1
CDS_CP060011.1_2196661_2197255_neg,H5029_10255,QPN98295.1,,2196661,2197255,neg,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005128810.1
CDS_CP060011.1_2197484_2198030_pos,H5029_10260,QPN98296.1,ruvC,2197484,2198030,pos,,crossover junction endodeoxyribonuclease RuvC,,3.1.22.4,,COORDINATES: similar to AA sequence:RefSeq:YP_004995168.1
CDS_CP060011.1_2198041_2199502_neg,H5029_10265,QPN98297.1,,2198041,2199502,neg,,bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001149490.1
CDS_CP060011.1_2199560_2200619_pos,H5029_10270,QPO01470.1,queG,2199560,2200619,pos,,tRNA epoxyqueuosine(34) reductase QueG,,1.17.99.6,,COORDINATES: similar to AA sequence:RefSeq:YP_004995165.1
CDS_CP060011.1_2200718_2201708_pos,H5029_10275,QPN98298.1,bioB,2200718,2201708,pos,,biotin synthase BioB,,2.8.1.6,,COORDINATES: similar to AA sequence:RefSeq:WP_007482417.1
CDS_CP060011.1_2201754_2201967_neg,H5029_10280,QPN98299.1,,2201754,2201967,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995163.1
CDS_CP060011.1_2202030_2202381_neg,H5029_10285,QPN98300.1,,2202030,2202381,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001061889.1
CDS_CP060011.1_2202826_2203363_pos,H5029_10290,QPN98301.1,,2202826,2203363,pos,,type 1 fimbrial protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995418.1
CDS_CP060011.1_2203433_2204174_pos,H5029_10295,QPN98302.1,,2203433,2204174,pos,,fimbria/pilus periplasmic chaperone,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000898893.1
CDS_CP060011.1_2204225_2206763_pos,H5029_10300,QPN98303.1,,2204225,2206763,pos,,fimbrial biogenesis outer membrane usher protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004747416.1
CDS_CP060011.1_2206759_2207779_pos,H5029_10305,QPN98304.1,,2206759,2207779,pos,,fimbrial protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995158.1
CDS_CP060011.1_2208355_2208535_pos,H5029_10310,QPN98305.1,,2208355,2208535,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000905609.1
CDS_CP060011.1_2208574_2209426_neg,H5029_10315,QPN98306.1,,2208574,2209426,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995157.1
CDS_CP060011.1_2209532_2210450_pos,H5029_10320,QPO01471.1,,2209532,2210450,pos,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995156.1
CDS_CP060011.1_2210562_2211027_pos,H5029_10325,QPN98307.1,,2210562,2211027,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001046931.1
CDS_CP060011.1_2211279_2212695_pos,H5029_10330,QPN98308.1,,2211279,2212695,pos,,cytosine permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995154.1
CDS_CP060011.1_2212752_2213190_neg,H5029_10335,QPN98309.1,,2212752,2213190,neg,,PACE efflux transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001161753.1
CDS_CP060011.1_2213279_2214179_pos,H5029_10340,QPN98310.1,,2213279,2214179,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001010549.1
CDS_CP060011.1_2214763_2215996_neg,H5029_10345,QPN98311.1,,2214763,2215996,neg,,integrase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000108025.1
CDS_CP060011.1_2216427_2217291_neg,H5029_10355,QPN98312.1,,2216427,2217291,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004887549.1
CDS_CP060011.1_2217565_2218126_pos,H5029_10360,QPN98313.1,,2217565,2218126,pos,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000037171.1
CDS_CP060011.1_2218311_2218857_pos,H5029_10365,QPN98314.1,,2218311,2218857,pos,,1-acyl-sn-glycerol-3-phosphate acyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005139282.1
CDS_CP060011.1_2219019_2219769_pos,H5029_10370,QPN98315.1,,2219019,2219769,pos,,YebC/PmpR family DNA-binding transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000907229.1
CDS_CP060011.1_2219799_2220270_neg,H5029_10375,QPN98316.1,,2219799,2220270,neg,,Lrp/AsnC family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995146.1
CDS_CP060011.1_2220636_2221932_pos,H5029_10380,QPO01472.1,,2220636,2221932,pos,,DcaP-like protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995145.1
CDS_CP060011.1_2221983_2222727_neg,H5029_10385,QPN98317.1,,2221983,2222727,neg,,amino acid ABC transporter ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995144.1
CDS_CP060011.1_2222740_2223418_neg,H5029_10390,QPN98318.1,,2222740,2223418,neg,,amino acid ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995143.1
CDS_CP060011.1_2223420_2224263_neg,H5029_10395,QPN98319.1,,2223420,2224263,neg,,amino acid ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995142.1
CDS_CP060011.1_2224357_2225251_neg,H5029_10400,QPN98320.1,,2224357,2225251,neg,,amino acid ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995141.1
CDS_CP060011.1_2225788_2226553_neg,H5029_10405,QPN98321.1,,2225788,2226553,neg,,glutathione S-transferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004887559.1
CDS_CP060011.1_2226898_2228134_pos,H5029_10410,QPN98322.1,,2226898,2228134,pos,,SfnB family sulfur acquisition oxidoreductase,,1.-.-.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004995139.1
CDS_CP060011.1_2228146_2229370_pos,H5029_10415,QPN98323.1,,2228146,2229370,pos,,SfnB family sulfur acquisition oxidoreductase,,1.-.-.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004995138.1
CDS_CP060011.1_2229369_2230782_pos,H5029_10420,QPN98324.1,,2229369,2230782,pos,,LLM class flavin-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995137.1
CDS_CP060011.1_2230796_2231627_pos,H5029_10425,QPN98325.1,,2230796,2231627,pos,,methionine transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995136.1
CDS_CP060011.1_2231640_2232474_pos,H5029_10430,QPN98326.1,,2231640,2232474,pos,,MetQ/NlpA family ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995135.1
CDS_CP060011.1_2232479_2233556_pos,H5029_10435,QPN98327.1,,2232479,2233556,pos,,ATP-binding cassette domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995134.1
CDS_CP060011.1_2233536_2234196_pos,H5029_10440,QPN98328.1,,2233536,2234196,pos,,ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995133.1
CDS_CP060011.1_2234289_2235381_pos,H5029_10445,QPN98329.1,ychF,2234289,2235381,pos,,redox-regulated ATPase YchF,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995132.1
CDS_CP060011.1_2235425_2235947_neg,H5029_10450,QPN98330.1,,2235425,2235947,neg,,DUF962 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995131.1
CDS_CP060011.1_2236039_2236747_pos,H5029_10455,QPO01473.1,,2236039,2236747,pos,,Crp/Fnr family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005132208.1
CDS_CP060011.1_2236919_2237255_pos,H5029_10460,QPN98331.1,,2236919,2237255,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000736694.1
CDS_CP060011.1_2237327_2237798_neg,H5029_10465,QPN98332.1,,2237327,2237798,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000477051.1
CDS_CP060011.1_2237917_2238640_pos,H5029_10470,QPO01474.1,,2237917,2238640,pos,,AzlC family ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000741226.1
CDS_CP060011.1_2238641_2238983_pos,H5029_10475,QPN98333.1,ygaH,2238641,2238983,pos,,L-valine transporter subunit YgaH,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995126.1
CDS_CP060011.1_2239111_2239501_pos,H5029_10480,QPN98334.1,,2239111,2239501,pos,,tautomerase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995125.1
CDS_CP060011.1_2239603_2240821_pos,H5029_10485,QPN98335.1,purT,2239603,2240821,pos,,formate-dependent phosphoribosylglycinamide formyltransferase,,2.1.2.-,,COORDINATES: similar to AA sequence:RefSeq:WP_001987070.1
CDS_CP060011.1_2240848_2243512_pos,H5029_10490,QPN98336.1,glnD,2240848,2243512,pos,,[protein-PII] uridylyltransferase,,2.7.7.59,,COORDINATES: similar to AA sequence:RefSeq:YP_004995123.1
CDS_CP060011.1_2243537_2244707_pos,H5029_10495,QPO01475.1,dapC,2243537,2244707,pos,,succinyldiaminopimelate transaminase,,2.6.1.17,,COORDINATES: similar to AA sequence:RefSeq:WP_015451505.1
CDS_CP060011.1_2244764_2245397_neg,H5029_10500,QPN98337.1,,2244764,2245397,neg,,LysE family translocator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016805420.1
CDS_CP060011.1_2245461_2246307_neg,H5029_10505,QPN98338.1,,2245461,2246307,neg,,AraC family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000535318.1
CDS_CP060011.1_2246306_2246792_neg,H5029_10510,QPN98339.1,,2246306,2246792,neg,,glutathione peroxidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995119.1
CDS_CP060011.1_2246788_2247208_neg,H5029_10515,QPN98340.1,msrB,2246788,2247208,neg,,peptide-methionine (R)-S-oxide reductase MsrB,,1.8.4.12,,COORDINATES: similar to AA sequence:RefSeq:YP_004995118.1
CDS_CP060011.1_2247448_2248879_pos,H5029_10520,QPN98341.1,,2247448,2248879,pos,,pyridoxal phosphate-dependent aminotransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995117.1
CDS_CP060011.1_2249345_2250653_pos,H5029_10525,QPN98342.1,,2249345,2250653,pos,,dicarboxylate/amino acid:cation symporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995116.1
CDS_CP060011.1_2251336_2252404_pos,H5029_10530,QPN98343.1,,2251336,2252404,pos,,type II asparaginase,,3.5.1.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004995115.1
CDS_CP060011.1_2252618_2256182_pos,H5029_10535,QPN98344.1,dnaE,2252618,2256182,pos,,DNA polymerase III subunit alpha,,2.7.7.7,,COORDINATES: similar to AA sequence:RefSeq:YP_004995114.1
CDS_CP060011.1_2256196_2257036_pos,H5029_10540,QPN98345.1,,2256196,2257036,pos,,RNA methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005076414.1
CDS_CP060011.1_2257028_2257844_pos,H5029_10545,QPN98346.1,cysE,2257028,2257844,pos,,serine O-acetyltransferase,,2.3.1.30,,COORDINATES: similar to AA sequence:RefSeq:YP_004995112.1
CDS_CP060011.1_2257947_2258889_pos,H5029_10550,QPN98347.1,,2257947,2258889,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005111088.1
CDS_CP060011.1_2259005_2261012_pos,H5029_10555,QPN98348.1,,2259005,2261012,pos,,alpha/beta fold hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995110.1
CDS_CP060011.1_2261065_2262631_neg,H5029_10560,QPN98349.1,ahpF,2261065,2262631,neg,,alkyl hydroperoxide reductase subunit F,,1.8.1.-,,COORDINATES: similar to AA sequence:RefSeq:WP_000886779.1
CDS_CP060011.1_2262808_2263330_neg,H5029_10565,QPN98350.1,,2262808,2263330,neg,,chromate transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995108.1
CDS_CP060011.1_2263329_2263890_neg,H5029_10570,QPN98351.1,,2263329,2263890,neg,,chromate transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995107.1
CDS_CP060011.1_2263991_2264894_pos,H5029_10575,QPN98352.1,,2263991,2264894,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013198159.1
CDS_CP060011.1_2264984_2266019_neg,H5029_10580,QPN98353.1,arsB,2264984,2266019,neg,,ACR3 family arsenite efflux transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995105.1
CDS_CP060011.1_2266123_2266453_neg,H5029_10585,QPN98354.1,,2266123,2266453,neg,,metalloregulator ArsR/SmtB family transcription factor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995104.1
CDS_CP060011.1_2266537_2266966_pos,H5029_10590,QPN98355.1,arsC,2266537,2266966,pos,,arsenate reductase (glutaredoxin),,1.20.4.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004995103.1
CDS_CP060011.1_2267034_2267196_neg,H5029_10595,QPN98356.1,,2267034,2267196,neg,,DUF1427 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017394405.1
CDS_CP060011.1_2267253_2269128_neg,H5029_10600,QPN98357.1,,2267253,2269128,neg,,amidohydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995102.1
CDS_CP060011.1_2269238_2269925_neg,H5029_10605,QPN98358.1,,2269238,2269925,neg,,hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995101.1
CDS_CP060011.1_2270120_2271011_pos,H5029_10610,QPN98359.1,,2270120,2271011,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995100.1
CDS_CP060011.1_2271050_2271800_neg,H5029_10615,QPN98360.1,,2271050,2271800,neg,,GntR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017392914.1
CDS_CP060011.1_2272198_2273668_pos,H5029_10620,QPN98361.1,,2272198,2273668,pos,,NCS1 family nucleobase:cation symporter-1,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995098.1
CDS_CP060011.1_2273664_2274399_pos,H5029_10625,QPN98362.1,,2273664,2274399,pos,,aspartate/glutamate racemase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995097.1
CDS_CP060011.1_2274466_2275348_neg,H5029_10630,QPN98363.1,tauD,2274466,2275348,neg,,taurine dioxygenase,,1.14.11.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004995096.1
CDS_CP060011.1_2275356_2276226_neg,H5029_10635,QPN98364.1,tauC,2275356,2276226,neg,,taurine ABC transporter permease TauC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995095.1
CDS_CP060011.1_2276222_2277017_neg,H5029_10640,QPN98365.1,,2276222,2277017,neg,,ATP-binding cassette domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995094.1
CDS_CP060011.1_2277026_2278067_neg,H5029_10645,QPN98366.1,tauA,2277026,2278067,neg,,taurine ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995093.1
CDS_CP060011.1_2278247_2279338_neg,H5029_10650,QPN98367.1,,2278247,2279338,neg,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_2279697_2280882_pos,H5029_10655,,,2279697,2280882,pos,True,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995092.1
CDS_CP060011.1_2280943_2282410_neg,H5029_10660,QPN98368.1,,2280943,2282410,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995091.1
CDS_CP060011.1_2282605_2283997_neg,H5029_10665,QPN98369.1,,2282605,2283997,neg,,LLM class flavin-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995090.1
CDS_CP060011.1_2284174_2285470_neg,H5029_10670,QPN98370.1,,2284174,2285470,neg,,monooxygenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995089.1
CDS_CP060011.1_2285588_2286407_neg,H5029_10675,QPN98371.1,,2285588,2286407,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995088.1
CDS_CP060011.1_2287060_2288506_pos,H5029_10680,QPN98372.1,,2287060,2288506,pos,,cytochrome ubiquinol oxidase subunit I,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000051997.1
CDS_CP060011.1_2288498_2289503_pos,H5029_10685,QPN98373.1,cydB,2288498,2289503,pos,,cytochrome d ubiquinol oxidase subunit II,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995086.1
CDS_CP060011.1_2289517_2289652_pos,H5029_10690,QPN98374.1,,2289517,2289652,pos,,DUF2474 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000736768.1
CDS_CP060011.1_2289750_2291169_pos,H5029_10695,QPN98375.1,,2289750,2291169,pos,,PLP-dependent aminotransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995084.1
CDS_CP060011.1_2291266_2292184_pos,H5029_10700,QPN98376.1,,2291266,2292184,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995083.1
