,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060013.1_2292446_2293364_pos,H5028_10695,QPO01882.1,,2292446,2293364,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995083.1
CDS_CP060013.1_2293413_2294178_neg,H5028_10700,QPO01883.1,madM,2293413,2294178,neg,,malonate transporter subunit MadM,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002122617.1
CDS_CP060013.1_2294170_2294590_neg,H5028_10705,QPO01884.1,madL,2294170,2294590,neg,,malonate transporter subunit MadL,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005132242.1
CDS_CP060013.1_2294638_2295577_neg,H5028_10710,QPO01885.1,mdcH,2294638,2295577,neg,,malonate decarboxylase subunit epsilon,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004642491.1
CDS_CP060013.1_2295589_2296198_neg,H5028_10715,QPO01886.1,,2295589,2296198,neg,,malonate decarboxylase holo-ACP synthase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995079.1
CDS_CP060013.1_2296188_2297016_neg,H5028_10720,QPO01887.1,mdcE,2296188,2297016,neg,,biotin-independent malonate decarboxylase subunit gamma,,4.1.1.88,,COORDINATES: similar to AA sequence:RefSeq:WP_001017573.1
CDS_CP060013.1_2297012_2297864_neg,H5028_10725,QPO01888.1,,2297012,2297864,neg,,biotin-independent malonate decarboxylase subunit beta,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000129859.1
CDS_CP060013.1_2297856_2298156_neg,H5028_10730,QPO01889.1,,2297856,2298156,neg,,malonate decarboxylase subunit delta,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995076.1
CDS_CP060013.1_2298158_2299043_neg,H5028_10735,QPO01890.1,,2298158,2299043,neg,,triphosphoribosyl-dephospho-CoA synthase,,2.4.2.52,,COORDINATES: similar to AA sequence:RefSeq:YP_004995075.1
CDS_CP060013.1_2299042_2300722_neg,H5028_10740,QPO01891.1,mdcA,2299042,2300722,neg,,malonate decarboxylase subunit alpha,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995074.1
CDS_CP060013.1_2301126_2302314_pos,H5028_10745,QPO01892.1,,2301126,2302314,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995073.1
CDS_CP060013.1_2302321_2302915_neg,H5028_10750,QPO01893.1,,2302321,2302915,neg,,GNAT family N-acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995072.1
CDS_CP060013.1_2302957_2303593_neg,H5028_10755,QPO01894.1,,2302957,2303593,neg,,FMN-binding negative transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995071.1
CDS_CP060013.1_2303708_2305199_pos,H5028_10760,QPO01895.1,,2303708,2305199,pos,,PLP-dependent aminotransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017725130.1
CDS_CP060013.1_2305206_2305896_neg,H5028_10765,QPO01896.1,,2305206,2305896,neg,,LrgB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995069.1
CDS_CP060013.1_2305909_2306293_neg,H5028_10770,QPO04978.1,,2305909,2306293,neg,,CidA/LrgA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995068.1
CDS_CP060013.1_2306451_2307357_pos,H5028_10775,QPO01897.1,,2306451,2307357,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995067.1
CDS_CP060013.1_2307476_2308103_pos,H5028_10780,QPO01898.1,yfcF,2307476,2308103,pos,,glutathione transferase,,2.5.1.18,,COORDINATES: similar to AA sequence:RefSeq:YP_004995066.1
CDS_CP060013.1_2308136_2308997_pos,H5028_10785,QPO01899.1,yghU,2308136,2308997,pos,,glutathione-dependent disulfide-bond oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816220.1
CDS_CP060013.1_2309034_2309955_neg,H5028_10790,QPO01900.1,,2309034,2309955,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017386121.1
CDS_CP060013.1_2310080_2310818_pos,H5028_10795,QPO01901.1,,2310080,2310818,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995060.1
CDS_CP060013.1_2311056_2311566_pos,H5028_10800,QPO01902.1,,2311056,2311566,pos,,rhodanese-like domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995059.1
CDS_CP060013.1_2311584_2312526_pos,H5028_10805,QPO01903.1,,2311584,2312526,pos,,serine acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995058.1
CDS_CP060013.1_2312766_2313699_pos,H5028_10810,QPO01904.1,,2312766,2313699,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995057.1
CDS_CP060013.1_2313673_2315635_pos,H5028_10815,QPO01905.1,,2313673,2315635,pos,,cysteine desulfurase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995056.1
CDS_CP060013.1_2315892_2316013_neg,H5028_10820,,,2315892,2316013,neg,True,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995053.1
CDS_CP060013.1_2316101_2316740_neg,H5028_10825,QPO01906.1,,2316101,2316740,neg,,LysE family translocator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995055.1
CDS_CP060013.1_2316831_2317767_pos,H5028_10830,QPO01907.1,,2316831,2317767,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995054.1
CDS_CP060013.1_2317844_2317964_pos,H5028_10835,QPO01908.1,,2317844,2317964,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995053.1
CDS_CP060013.1_2318014_2318881_neg,H5028_10840,QPO01909.1,,2318014,2318881,neg,,cysteine ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995052.1
CDS_CP060013.1_2318963_2319824_neg,H5028_10845,QPO01910.1,,2318963,2319824,neg,,transporter substrate-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995051.1
CDS_CP060013.1_2319854_2320586_neg,H5028_10850,QPO01911.1,,2319854,2320586,neg,,amino acid ABC transporter ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995050.1
CDS_CP060013.1_2320588_2321254_neg,H5028_10855,QPO01912.1,,2320588,2321254,neg,,amino acid ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995049.1
CDS_CP060013.1_2321243_2321879_neg,H5028_10860,QPO04979.1,,2321243,2321879,neg,,amino acid ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995048.1
CDS_CP060013.1_2321967_2322081_pos,H5028_10865,QPO01913.1,,2321967,2322081,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995047.1
CDS_CP060013.1_2322190_2322475_neg,H5028_10870,QPO01914.1,,2322190,2322475,neg,,N-acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995046.1
CDS_CP060013.1_2322618_2323578_neg,H5028_10875,QPO01915.1,,2322618,2323578,neg,,response regulator transcription factor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995045.1
CDS_CP060013.1_2323574_2327039_neg,H5028_10880,QPO01916.1,,2323574,2327039,neg,,response regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995044.1
CDS_CP060013.1_2327234_2328851_pos,H5028_10885,QPO01917.1,,2327234,2328851,pos,,allantoin permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002114289.1
CDS_CP060013.1_2328909_2329365_neg,H5028_10890,QPO01918.1,,2328909,2329365,neg,,Lrp/AsnC family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995042.1
CDS_CP060013.1_2329521_2330133_pos,H5028_10895,QPO01919.1,,2329521,2330133,pos,,LysE family translocator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995041.1
CDS_CP060013.1_2330203_2330815_neg,H5028_10900,QPO01920.1,umuD,2330203,2330815,neg,,translesion error-prone DNA polymerase V autoproteolytic subunit,,2.7.7.7,,COORDINATES: similar to AA sequence:RefSeq:YP_004995040.1
CDS_CP060013.1_2331097_2331334_pos,H5028_10905,QPO01921.1,,2331097,2331334,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020753044.1
CDS_CP060013.1_2331394_2332567_neg,H5028_10910,QPO01922.1,,2331394,2332567,neg,,stress-induced protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000024240.1
CDS_CP060013.1_2333051_2333465_pos,H5028_10915,QPO01923.1,,2333051,2333465,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000983621.1
CDS_CP060013.1_2333606_2334485_pos,H5028_10920,QPO01924.1,,2333606,2334485,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995035.1
CDS_CP060013.1_2334541_2336686_neg,H5028_10925,QPO01925.1,katE,2334541,2336686,neg,,catalase HPII,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995034.1
CDS_CP060013.1_2336740_2338150_neg,H5028_10930,QPO01926.1,,2336740,2338150,neg,,iron-containing redox enzyme family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001145676.1
CDS_CP060013.1_2338465_2338945_pos,H5028_10935,QPO01927.1,,2338465,2338945,pos,,CinA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017725711.1
CDS_CP060013.1_2339229_2339451_pos,H5028_10940,QPO01928.1,,2339229,2339451,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995031.1
CDS_CP060013.1_2339556_2339874_pos,H5028_10945,QPO01929.1,,2339556,2339874,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995030.1
CDS_CP060013.1_2339958_2340180_neg,H5028_10950,QPO01930.1,,2339958,2340180,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995029.1
CDS_CP060013.1_2340267_2340696_neg,H5028_10955,QPO01931.1,,2340267,2340696,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995028.1
CDS_CP060013.1_2340965_2341109_neg,H5028_10960,QPO01932.1,,2340965,2341109,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004887681.1
CDS_CP060013.1_2342078_2342369_pos,H5028_10965,QPO01933.1,,2342078,2342369,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001985862.1
CDS_CP060013.1_2342370_2343276_neg,H5028_10970,QPO01934.1,,2342370,2343276,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995026.1
CDS_CP060013.1_2343387_2344626_pos,H5028_10975,QPO01935.1,,2343387,2344626,pos,,SGNH/GDSL hydrolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995025.1
CDS_CP060013.1_2344671_2345955_neg,H5028_10980,QPO04980.1,,2344671,2345955,neg,,TMF family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995023.1
CDS_CP060013.1_2346198_2346870_neg,H5028_10985,QPO01936.1,,2346198,2346870,neg,,methyltransferase domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995022.1
CDS_CP060013.1_2346940_2348635_neg,H5028_10990,QPO01937.1,,2346940,2348635,neg,,AMP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995021.1
CDS_CP060013.1_2348746_2349340_neg,H5028_10995,QPO04981.1,,2348746,2349340,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995020.1
CDS_CP060013.1_2349508_2350681_pos,H5028_11000,QPO01938.1,,2349508,2350681,pos,,isovaleryl-CoA dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995019.1
CDS_CP060013.1_2350705_2352307_pos,H5028_11005,QPO01939.1,,2350705,2352307,pos,,methylcrotonoyl-CoA carboxylase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995018.1
CDS_CP060013.1_2352316_2353120_pos,H5028_11010,QPO01940.1,,2352316,2353120,pos,,enoyl-CoA hydratase/isomerase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005076587.1
CDS_CP060013.1_2353131_2355123_pos,H5028_11015,QPO01941.1,,2353131,2355123,pos,,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995016.1
CDS_CP060013.1_2355119_2356022_pos,H5028_11020,QPO01942.1,,2355119,2356022,pos,,hydroxymethylglutaryl-CoA lyase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995015.1
CDS_CP060013.1_2356273_2357215_neg,H5028_11025,QPO01943.1,,2356273,2357215,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995014.1
CDS_CP060013.1_2357419_2360902_pos,H5028_11030,QPO01944.1,,2357419,2360902,pos,,indolepyruvate ferredoxin oxidoreductase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995013.1
CDS_CP060013.1_2360963_2361767_neg,H5028_11035,QPO01945.1,,2360963,2361767,neg,,thioesterase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000995496.1
CDS_CP060013.1_2361963_2363766_neg,H5028_11040,QPO01946.1,,2361963,2363766,neg,,acyl-CoA dehydrogenase C-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995011.1
CDS_CP060013.1_2364070_2364520_pos,H5028_11045,QPO01947.1,,2364070,2364520,pos,,PaaI family thioesterase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995010.1
CDS_CP060013.1_2364540_2365758_neg,H5028_11050,QPO01948.1,,2364540,2365758,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995009.1
CDS_CP060013.1_2365776_2367093_neg,H5028_11055,QPO01949.1,,2365776,2367093,neg,,porin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995008.1
CDS_CP060013.1_2367129_2367783_neg,H5028_11060,QPO01950.1,,2367129,2367783,neg,,3-oxoacid CoA-transferase subunit B,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995007.1
CDS_CP060013.1_2367782_2368451_neg,H5028_11065,QPO01951.1,,2367782,2368451,neg,,3-oxoacid CoA-transferase subunit A,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995006.1
CDS_CP060013.1_2368498_2369812_neg,H5028_11070,QPO01952.1,,2368498,2369812,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995005.1
CDS_CP060013.1_2369840_2370995_neg,H5028_11075,QPO01953.1,,2369840,2370995,neg,,acyl-CoA dehydrogenase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995004.1
CDS_CP060013.1_2371306_2372095_pos,H5028_11080,QPO01954.1,,2371306,2372095,pos,,enoyl-CoA hydratase/isomerase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995003.1
CDS_CP060013.1_2372124_2372886_pos,H5028_11085,QPO01955.1,,2372124,2372886,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004995002.1
CDS_CP060013.1_2372947_2374471_pos,H5028_11090,QPO01956.1,,2372947,2374471,pos,,3-hydroxyacyl-CoA dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816179.1
CDS_CP060013.1_2374485_2375691_pos,H5028_11095,QPO01957.1,,2374485,2375691,pos,,3-oxoadipyl-CoA thiolase,,2.3.1.174,,COORDINATES: similar to AA sequence:RefSeq:YP_004995000.1
CDS_CP060013.1_2375800_2376643_pos,H5028_11100,QPO01958.1,,2375800,2376643,pos,,IclR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994999.1
CDS_CP060013.1_2376706_2377879_pos,H5028_11105,QPO01959.1,,2376706,2377879,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994998.1
CDS_CP060013.1_2377914_2378886_neg,H5028_11110,QPO01960.1,,2377914,2378886,neg,,nitronate monooxygenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994997.1
CDS_CP060013.1_2379107_2379917_pos,H5028_11115,QPO01961.1,,2379107,2379917,pos,,enoyl-CoA hydratase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016804474.1
CDS_CP060013.1_2379984_2380830_neg,H5028_11120,QPO04982.1,,2379984,2380830,neg,,IclR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994995.1
CDS_CP060013.1_2381016_2382234_neg,H5028_11125,QPO01962.1,,2381016,2382234,neg,,CoA transferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994994.1
CDS_CP060013.1_2382565_2383717_pos,H5028_11130,QPO01963.1,,2382565,2383717,pos,,acyl-CoA dehydrogenase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994993.1
CDS_CP060013.1_2383778_2385029_pos,H5028_11135,QPO01964.1,,2383778,2385029,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994992.1
CDS_CP060013.1_2385243_2386059_neg,H5028_11140,QPO01965.1,,2385243,2386059,neg,,phosphonoacetaldehyde hydrolase,,3.11.1.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004994991.1
CDS_CP060013.1_2386085_2387273_neg,H5028_11145,QPO04983.1,phnW,2386085,2387273,neg,,2-aminoethylphosphonate--pyruvate transaminase,,2.6.1.37,,COORDINATES: similar to AA sequence:RefSeq:YP_004994990.1
CDS_CP060013.1_2387299_2388454_neg,H5028_11150,QPO01966.1,,2387299,2388454,neg,,TIGR03364 family FAD-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994989.1
CDS_CP060013.1_2388555_2390265_neg,H5028_11155,QPO01967.1,,2388555,2390265,neg,,putative 2-aminoethylphosphonate ABC transporter permease subunit,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994988.1
CDS_CP060013.1_2390258_2391461_neg,H5028_11160,QPO01968.1,,2390258,2391461,neg,,ATP-binding cassette domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994987.1
CDS_CP060013.1_2391483_2392521_neg,H5028_11165,QPO01969.1,,2391483,2392521,neg,,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994986.1
CDS_CP060013.1_2392612_2393335_neg,H5028_11170,QPO01970.1,,2392612,2393335,neg,,UTRA domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994985.1
CDS_CP060013.1_2393510_2394725_neg,H5028_11175,QPO01971.1,pobA,2393510,2394725,neg,,4-hydroxybenzoate 3-monooxygenase,,1.14.13.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004994983.1
CDS_CP060013.1_2394866_2395682_pos,H5028_11180,QPO01972.1,pobR,2394866,2395682,pos,,IclR family transcriptional regulator PobR,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994982.1
CDS_CP060013.1_2395738_2396335_neg,H5028_11185,QPO01973.1,,2395738,2396335,neg,,NAD(P)H-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994981.1
CDS_CP060013.1_2396433_2397339_pos,H5028_11190,QPO01974.1,,2396433,2397339,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994980.1
CDS_CP060013.1_2397402_2397786_neg,H5028_11195,QPO01975.1,,2397402,2397786,neg,,carboxymuconolactone decarboxylase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994979.1
CDS_CP060013.1_2397782_2399240_neg,H5028_11200,QPO01976.1,,2397782,2399240,neg,,NAD-dependent succinate-semialdehyde dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994978.1
CDS_CP060013.1_2399378_2400548_neg,H5028_11205,QPO01977.1,,2399378,2400548,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994977.1
CDS_CP060013.1_2400573_2401980_neg,H5028_11210,QPO01978.1,,2400573,2401980,neg,,cytosine permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994976.1
CDS_CP060013.1_2402018_2402162_neg,H5028_11215,QPO01979.1,,2402018,2402162,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017385540.1
CDS_CP060013.1_2402284_2403754_neg,H5028_11220,QPO01980.1,,2402284,2403754,neg,,aldehyde dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994974.1
CDS_CP060013.1_2403765_2404803_neg,H5028_11225,QPO01981.1,,2403765,2404803,neg,,LLM class flavin-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994973.1
CDS_CP060013.1_2404805_2405738_neg,H5028_11230,QPO01982.1,,2404805,2405738,neg,,flavin reductase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994972.1
CDS_CP060013.1_2405768_2406560_neg,H5028_11235,QPO01983.1,,2405768,2406560,neg,,alpha/beta hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017389006.1
CDS_CP060013.1_2406528_2407131_neg,H5028_11240,QPO01984.1,,2406528,2407131,neg,,amino acid synthesis family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994970.1
CDS_CP060013.1_2407283_2407946_pos,H5028_11245,QPO01985.1,,2407283,2407946,pos,,GntR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994969.1
CDS_CP060013.1_2408008_2408293_pos,H5028_11250,QPO01986.1,,2408008,2408293,pos,,DUF1330 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994968.1
CDS_CP060013.1_2408432_2409005_neg,H5028_11255,QPO01987.1,,2408432,2409005,neg,,cytochrome b,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001180260.1
CDS_CP060013.1_2409017_2410034_neg,H5028_11260,QPO04984.1,,2409017,2410034,neg,,catalase family peroxidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004994822.1
CDS_CP060013.1_2410200_2410827_neg,H5028_11265,QPO01988.1,,2410200,2410827,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005128963.1
CDS_CP060013.1_2411027_2411630_neg,H5028_11270,QPO01989.1,,2411027,2411630,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005124300.1
CDS_CP060013.1_2412543_2413038_pos,H5028_11275,QPO01990.1,,2412543,2413038,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000251064.1
