,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_NZ_CP065432.1_1936169_1938041_neg,I5593_RS09215,WP_000632250.1,,1936169,1938041,neg,,hypothetical protein,,,I5593_09215,COORDINATES: similar to AA sequence:RefSeq:WP_004642826.1
CDS_NZ_CP065432.1_1938223_1939387_pos,I5593_RS09220,WP_000032771.1,,1938223,1939387,pos,,catalase family protein,,,I5593_09220,COORDINATES: similar to AA sequence:RefSeq:WP_000032769.1
CDS_NZ_CP065432.1_1939464_1939830_neg,I5593_RS09225,WP_001127339.1,,1939464,1939830,neg,,hypothetical protein,,,I5593_09225,COORDINATES: similar to AA sequence:RefSeq:WP_001127334.1
CDS_NZ_CP065432.1_1940641_1941109_neg,I5593_RS09230,WP_001136791.1,,1940641,1941109,neg,,hypothetical protein,,,I5593_09230,COORDINATES: similar to AA sequence:RefSeq:WP_005135253.1
CDS_NZ_CP065432.1_1941541_1943101_pos,I5593_RS09235,WP_031945367.1,,1941541,1943101,pos,,phospholipase D family protein,,,I5593_09235,COORDINATES: similar to AA sequence:RefSeq:WP_003651761.1
CDS_NZ_CP065432.1_1943109_1943697_neg,I5593_RS09240,WP_000582739.1,,1943109,1943697,neg,,uracil-DNA glycosylase family protein,,,I5593_09240,COORDINATES: similar to AA sequence:RefSeq:YP_004995406.1
CDS_NZ_CP065432.1_1943863_1944100_neg,I5593_RS09245,WP_000044010.1,,1943863,1944100,neg,,hypothetical protein,,,I5593_09245,COORDINATES: similar to AA sequence:RefSeq:YP_004995401.1
CDS_NZ_CP065432.1_1945110_1946163_neg,I5593_RS09250,WP_001015436.1,,1945110,1946163,neg,,dipeptidase,,,I5593_09250,COORDINATES: similar to AA sequence:RefSeq:WP_001015456.1
CDS_NZ_CP065432.1_1946179_1947334_neg,I5593_RS09255,WP_000134716.1,pqqE,1946179,1947334,neg,,pyrroloquinoline quinone biosynthesis protein PqqE,,,I5593_09255,COORDINATES: similar to AA sequence:RefSeq:WP_002054680.1
CDS_NZ_CP065432.1_1947330_1947615_neg,I5593_RS09260,WP_001031358.1,pqqD,1947330,1947615,neg,,pyrroloquinoline quinone biosynthesis peptide chaperone PqqD,,,I5593_09260,COORDINATES: similar to AA sequence:RefSeq:YP_004995397.1
CDS_NZ_CP065432.1_1947611_1948370_neg,I5593_RS09265,WP_000195110.1,pqqC,1947611,1948370,neg,,pyrroloquinoline-quinone synthase PqqC,,1.3.3.11,I5593_09265,COORDINATES: similar to AA sequence:RefSeq:YP_004995396.1
CDS_NZ_CP065432.1_1948378_1949290_neg,I5593_RS09270,WP_000548477.1,pqqB,1948378,1949290,neg,,pyrroloquinoline quinone biosynthesis protein PqqB,,,I5593_09270,COORDINATES: similar to AA sequence:RefSeq:YP_004995395.1
CDS_NZ_CP065432.1_1949365_1949440_neg,I5593_RS09275,WP_001982218.1,pqqA,1949365,1949440,neg,,pyrroloquinoline quinone precursor peptide PqqA,,,I5593_09275,COORDINATES: similar to AA sequence:RefSeq:WP_003444522.1
CDS_NZ_CP065432.1_1949663_1951739_neg,I5593_RS09280,WP_000202710.1,ppk1,1949663,1951739,neg,,polyphosphate kinase 1,,2.7.4.1,I5593_09280,COORDINATES: similar to AA sequence:RefSeq:WP_017398115.1
CDS_NZ_CP065432.1_1952045_1953836_pos,I5593_RS09285,WP_031945368.1,,1952045,1953836,pos,,bifunctional metallophosphatase/5'-nucleotidase,,,I5593_09285,COORDINATES: similar to AA sequence:RefSeq:YP_004995394.1
CDS_NZ_CP065432.1_1953903_1954305_neg,I5593_RS09290,WP_000207886.1,,1953903,1954305,neg,,transcriptional repressor,,,I5593_09290,COORDINATES: similar to AA sequence:RefSeq:YP_004995393.1
CDS_NZ_CP065432.1_1954832_1955474_neg,I5593_RS09295,WP_000026861.1,,1954832,1955474,neg,,isochorismatase family protein,,,I5593_09295,COORDINATES: similar to AA sequence:RefSeq:YP_004995392.1
CDS_NZ_CP065432.1_1955546_1956317_neg,I5593_RS09300,WP_001257946.1,,1955546,1956317,neg,,SDR family oxidoreductase,,,I5593_09300,COORDINATES: similar to AA sequence:RefSeq:YP_004995391.1
CDS_NZ_CP065432.1_1956676_1957297_neg,I5593_RS09305,WP_000904332.1,,1956676,1957297,neg,,ATP-binding cassette domain-containing protein,,,I5593_09305,COORDINATES: similar to AA sequence:RefSeq:YP_004995390.1
CDS_NZ_CP065432.1_1957301_1957994_neg,I5593_RS09310,WP_000971578.1,modB,1957301,1957994,neg,,molybdate ABC transporter permease subunit,,,I5593_09310,COORDINATES: similar to AA sequence:RefSeq:YP_004995389.1
CDS_NZ_CP065432.1_1957990_1958776_neg,I5593_RS09315,WP_000253147.1,modA,1957990,1958776,neg,,molybdate ABC transporter substrate-binding protein,,,I5593_09315,COORDINATES: similar to AA sequence:RefSeq:YP_004995388.1
CDS_NZ_CP065432.1_1958966_1959317_neg,I5593_RS09320,WP_000664113.1,,1958966,1959317,neg,,LysR family transcriptional regulator,,,I5593_09320,COORDINATES: similar to AA sequence:RefSeq:YP_004995387.1
CDS_NZ_CP065432.1_1959539_1960955_pos,I5593_RS09325,WP_000204401.1,antA,1959539,1960955,pos,,"anthranilate 1,2-dioxygenase large subunit",,1.14.12.1,I5593_09325,COORDINATES: similar to AA sequence:RefSeq:YP_004995386.1
CDS_NZ_CP065432.1_1960957_1961449_pos,I5593_RS09330,WP_000076809.1,antB,1960957,1961449,pos,,"anthranilate 1,2-dioxygenase small subunit",,1.14.12.1,I5593_09330,COORDINATES: similar to AA sequence:RefSeq:YP_004995385.1
CDS_NZ_CP065432.1_1961454_1962489_pos,I5593_RS09335,WP_100223321.1,antC,1961454,1962489,pos,,"anthranilate 1,2-dioxygenase electron transfer component AntC",,,I5593_09335,COORDINATES: similar to AA sequence:RefSeq:YP_004995384.1
CDS_NZ_CP065432.1_1962955_1964014_pos,I5593_RS09340,WP_001070629.1,,1962955,1964014,pos,,AraC family transcriptional regulator,,,I5593_09340,COORDINATES: similar to AA sequence:RefSeq:YP_004995383.1
CDS_NZ_CP065432.1_1964071_1965019_neg,I5593_RS09345,WP_000843225.1,,1964071,1965019,neg,,transporter,,,I5593_09345,COORDINATES: similar to AA sequence:RefSeq:YP_004995382.1
CDS_NZ_CP065432.1_1965072_1965603_neg,I5593_RS09350,WP_000379654.1,,1965072,1965603,neg,,flavin reductase family protein,,,I5593_09350,COORDINATES: similar to AA sequence:RefSeq:YP_004995381.1
CDS_NZ_CP065432.1_1965631_1966870_neg,I5593_RS09355,WP_001252590.1,,1965631,1966870,neg,,hypothetical protein,,,I5593_09355,COORDINATES: similar to AA sequence:RefSeq:WP_001252592.1
CDS_NZ_CP065432.1_1966913_1967699_neg,I5593_RS09360,WP_001024688.1,,1966913,1967699,neg,,SDR family oxidoreductase,,,I5593_09360,COORDINATES: similar to AA sequence:RefSeq:YP_004995379.1
CDS_NZ_CP065432.1_1967711_1968962_neg,I5593_RS09365,WP_000918653.1,,1967711,1968962,neg,,dienelactone hydrolase family protein,,,I5593_09365,COORDINATES: similar to AA sequence:RefSeq:YP_004995378.1
CDS_NZ_CP065432.1_1969290_1970634_pos,I5593_RS09370,WP_000848252.1,,1969290,1970634,pos,,MFS transporter,,,I5593_09370,COORDINATES: similar to AA sequence:RefSeq:YP_004995376.1
CDS_NZ_CP065432.1_1970701_1971688_neg,I5593_RS09375,WP_001983827.1,,1970701,1971688,neg,,AraC family transcriptional regulator,,,I5593_09375,COORDINATES: similar to AA sequence:RefSeq:WP_005305107.1
CDS_NZ_CP065432.1_1972010_1972796_neg,I5593_RS09380,WP_000163857.1,,1972010,1972796,neg,,3-hydroxybutyrate dehydrogenase,,,I5593_09380,COORDINATES: similar to AA sequence:RefSeq:YP_004995374.1
CDS_NZ_CP065432.1_1972829_1974251_neg,I5593_RS09385,WP_000263722.1,,1972829,1974251,neg,,GntP family permease,,,I5593_09385,COORDINATES: similar to AA sequence:RefSeq:WP_000263726.1
CDS_NZ_CP065432.1_1974717_1975134_neg,I5593_RS09390,WP_000739328.1,,1974717,1975134,neg,,hypothetical protein,,,I5593_09390,COORDINATES: similar to AA sequence:RefSeq:WP_000739325.1
CDS_NZ_CP065432.1_1975235_1975850_neg,I5593_RS09395,WP_000622632.1,,1975235,1975850,neg,,TetR/AcrR family transcriptional regulator,,,I5593_09395,COORDINATES: similar to AA sequence:RefSeq:WP_004747243.1
CDS_NZ_CP065432.1_1975959_1976361_pos,I5593_RS09400,WP_000157576.1,,1975959,1976361,pos,,DoxX family protein,,,I5593_09400,COORDINATES: similar to AA sequence:RefSeq:WP_000157579.1
CDS_NZ_CP065432.1_1976563_1977391_neg,I5593_RS09405,WP_001044076.1,,1976563,1977391,neg,,DUF3298 domain-containing protein,,,I5593_09405,COORDINATES: similar to AA sequence:RefSeq:WP_002050151.1
CDS_NZ_CP065432.1_1977588_1977978_pos,I5593_RS09410,WP_000989978.1,,1977588,1977978,pos,,hypothetical protein,,,I5593_09410,COORDINATES: similar to AA sequence:RefSeq:WP_000989979.1
CDS_NZ_CP065432.1_1978125_1979007_pos,I5593_RS09415,WP_000172956.1,,1978125,1979007,pos,,LysR family transcriptional regulator,,,I5593_09415,COORDINATES: similar to AA sequence:RefSeq:YP_004995366.1
CDS_NZ_CP065432.1_1979252_1979957_pos,I5593_RS09420,WP_001045563.1,,1979252,1979957,pos,,CoA transferase subunit A,,,I5593_09420,COORDINATES: similar to AA sequence:RefSeq:YP_004995365.1
CDS_NZ_CP065432.1_1979958_1980600_pos,I5593_RS09425,WP_000312583.1,,1979958,1980600,pos,,CoA transferase subunit B,,,I5593_09425,COORDINATES: similar to AA sequence:RefSeq:YP_004995364.1
CDS_NZ_CP065432.1_1980716_1982126_pos,I5593_RS09430,WP_000414929.1,,1980716,1982126,pos,,short-chain fatty acid transporter,,,I5593_09430,COORDINATES: similar to AA sequence:RefSeq:YP_004995363.1
CDS_NZ_CP065432.1_1982191_1983364_pos,I5593_RS09435,WP_000095308.1,,1982191,1983364,pos,,thiolase family protein,,,I5593_09435,COORDINATES: similar to AA sequence:RefSeq:YP_004995362.1
CDS_NZ_CP065432.1_1983424_1984321_neg,I5593_RS09440,WP_001983834.1,,1983424,1984321,neg,,LysR family transcriptional regulator,,,I5593_09440,COORDINATES: similar to AA sequence:RefSeq:WP_001983834.1
CDS_NZ_CP065432.1_1984558_1985455_neg,I5593_RS09445,WP_001047848.1,,1984558,1985455,neg,,LysR family transcriptional regulator,,,I5593_09445,COORDINATES: similar to AA sequence:RefSeq:WP_001047846.1
CDS_NZ_CP065432.1_1986233_1986455_neg,I5593_RS09450,WP_000668585.1,,1986233,1986455,neg,,hypothetical protein,,,I5593_09450,COORDINATES: similar to AA sequence:RefSeq:YP_004995359.1
CDS_NZ_CP065432.1_1986546_1986732_neg,I5593_RS09455,WP_000922092.1,,1986546,1986732,neg,,hypothetical protein,,,I5593_09455,COORDINATES: similar to AA sequence:RefSeq:WP_000922089.1
CDS_NZ_CP065432.1_1987145_1988564_pos,I5593_RS09460,WP_000980439.1,,1987145,1988564,pos,,aspartate ammonia-lyase,,,I5593_09460,COORDINATES: similar to AA sequence:RefSeq:YP_004995357.1
CDS_NZ_CP065432.1_1988619_1990827_neg,I5593_RS09465,WP_000546108.1,,1988619,1990827,neg,,TonB-dependent siderophore receptor,,,I5593_09465,COORDINATES: similar to AA sequence:RefSeq:YP_004995356.1
CDS_NZ_CP065432.1_1991345_1992632_pos,I5593_RS09470,WP_000222728.1,,1991345,1992632,pos,,MFS transporter,,,I5593_09470,COORDINATES: similar to AA sequence:RefSeq:YP_004995355.1
CDS_NZ_CP065432.1_1992671_1992953_neg,I5593_RS09475,WP_001167095.1,,1992671,1992953,neg,,DUF971 domain-containing protein,,,I5593_09475,COORDINATES: similar to AA sequence:RefSeq:WP_001167104.1
CDS_NZ_CP065432.1_1992936_1993935_neg,I5593_RS09480,WP_000011855.1,,1992936,1993935,neg,,HEAT repeat domain-containing protein,,,I5593_09480,COORDINATES: similar to AA sequence:RefSeq:YP_004995353.1
CDS_NZ_CP065432.1_1993931_1994771_neg,I5593_RS09485,WP_000029003.1,,1993931,1994771,neg,,ABC transporter ATP-binding protein,,,I5593_09485,COORDINATES: similar to AA sequence:RefSeq:YP_004995352.1
CDS_NZ_CP065432.1_1994772_1995627_neg,I5593_RS09490,WP_000096307.1,,1994772,1995627,neg,,ABC transporter permease,,,I5593_09490,COORDINATES: similar to AA sequence:RefSeq:YP_004995351.1
CDS_NZ_CP065432.1_1995661_1997092_neg,I5593_RS09495,WP_001249641.1,,1995661,1997092,neg,,ABC transporter substrate-binding protein,,,I5593_09495,COORDINATES: similar to AA sequence:RefSeq:YP_004995350.1
CDS_NZ_CP065432.1_1997111_1997357_neg,I5593_RS09500,WP_000864073.1,,1997111,1997357,neg,,ferredoxin family protein,,,I5593_09500,COORDINATES: similar to AA sequence:RefSeq:YP_004995349.1
CDS_NZ_CP065432.1_1997377_1999111_neg,I5593_RS09505,WP_000448784.1,,1997377,1999111,neg,,fumarate reductase/succinate dehydrogenase flavoprotein subunit,,,I5593_09505,COORDINATES: similar to AA sequence:RefSeq:YP_004995348.1
CDS_NZ_CP065432.1_1999139_1999883_neg,I5593_RS09510,WP_000080816.1,,1999139,1999883,neg,,GntR family transcriptional regulator,,,I5593_09510,COORDINATES: similar to AA sequence:RefSeq:WP_017392789.1
CDS_NZ_CP065432.1_2000124_2001474_pos,I5593_RS09515,WP_001186384.1,chrA,2000124,2001474,pos,,chromate efflux transporter,,,I5593_09515,COORDINATES: similar to AA sequence:RefSeq:YP_004995346.1
CDS_NZ_CP065432.1_2001557_2002166_neg,I5593_RS09520,WP_000771641.1,,2001557,2002166,neg,,NAD(P)H-dependent oxidoreductase,,,I5593_09520,COORDINATES: similar to AA sequence:RefSeq:YP_004995345.1
CDS_NZ_CP065432.1_2002261_2002657_pos,I5593_RS09525,WP_001983845.1,,2002261,2002657,pos,,helix-turn-helix transcriptional regulator,,,I5593_09525,COORDINATES: similar to AA sequence:RefSeq:WP_001983845.1
CDS_NZ_CP065432.1_2002653_2003508_neg,I5593_RS09530,WP_000331402.1,,2002653,2003508,neg,,AraC family transcriptional regulator,,,I5593_09530,COORDINATES: similar to AA sequence:RefSeq:YP_004995343.1
CDS_NZ_CP065432.1_2003674_2004592_pos,I5593_RS09535,WP_001023744.1,,2003674,2004592,pos,,EamA family transporter,,,I5593_09535,COORDINATES: similar to AA sequence:RefSeq:YP_004995342.1
CDS_NZ_CP065432.1_2004623_2005628_neg,I5593_RS09540,WP_000822392.1,,2004623,2005628,neg,,hypothetical protein,,,I5593_09540,COORDINATES: similar to AA sequence:RefSeq:YP_004995341.1
CDS_NZ_CP065432.1_2005737_2006529_neg,I5593_RS09545,WP_000925660.1,,2005737,2006529,neg,,sulfite exporter TauE/SafE family protein,,,I5593_09545,COORDINATES: similar to AA sequence:RefSeq:YP_004995340.1
CDS_NZ_CP065432.1_2006782_2008438_neg,I5593_RS09550,WP_000421155.1,,2006782,2008438,neg,,TIGR01244 family phosphatase,,,I5593_09550,COORDINATES: protein motif:HMM:TIGR01244.1
CDS_NZ_CP065432.1_2008447_2009143_neg,I5593_RS09555,WP_000465439.1,,2008447,2009143,neg,,MBL fold metallo-hydrolase,,,I5593_09555,COORDINATES: similar to AA sequence:RefSeq:YP_004995337.1
CDS_NZ_CP065432.1_2009334_2010606_pos,I5593_RS09560,WP_001096444.1,,2009334,2010606,pos,,sigma-54-dependent Fis family transcriptional regulator,,,I5593_09560,COORDINATES: similar to AA sequence:RefSeq:YP_004995336.1
CDS_NZ_CP065432.1_2010675_2011587_pos,I5593_RS09565,WP_000636999.1,,2010675,2011587,pos,,bestrophin,,,I5593_09565,COORDINATES: similar to AA sequence:RefSeq:YP_004995335.1
CDS_NZ_CP065432.1_2011634_2012693_neg,I5593_RS09570,WP_000642305.1,,2011634,2012693,neg,,"2,3-butanediol dehydrogenase",,,I5593_09570,COORDINATES: similar to AA sequence:RefSeq:YP_004995334.1
CDS_NZ_CP065432.1_2012722_2013508_neg,I5593_RS09575,WP_000238432.1,,2012722,2013508,neg,,acetoin reductase,,,I5593_09575,COORDINATES: similar to AA sequence:RefSeq:YP_004995333.1
CDS_NZ_CP065432.1_2013534_2014938_neg,I5593_RS09580,WP_001271396.1,lpdA,2013534,2014938,neg,,dihydrolipoyl dehydrogenase,,1.8.1.4,I5593_09580,COORDINATES: similar to AA sequence:RefSeq:YP_004995332.1
CDS_NZ_CP065432.1_2014948_2016484_neg,I5593_RS09585,WP_001289735.1,,2014948,2016484,neg,,2-oxo acid dehydrogenase subunit E2,,,I5593_09585,COORDINATES: similar to AA sequence:RefSeq:WP_017816477.1
CDS_NZ_CP065432.1_2016485_2017505_neg,I5593_RS09590,WP_001133053.1,,2016485,2017505,neg,,alpha-ketoacid dehydrogenase subunit beta,,,I5593_09590,COORDINATES: similar to AA sequence:RefSeq:YP_004995330.1
CDS_NZ_CP065432.1_2017518_2018481_neg,I5593_RS09595,WP_001177517.1,,2017518,2018481,neg,,thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha,,,I5593_09595,COORDINATES: similar to AA sequence:RefSeq:YP_004995329.1
CDS_NZ_CP065432.1_2018845_2019832_pos,I5593_RS09600,WP_000364554.1,lipA,2018845,2019832,pos,,lipoyl synthase,,2.8.1.8,I5593_09600,COORDINATES: similar to AA sequence:RefSeq:YP_004995328.1
CDS_NZ_CP065432.1_2019989_2021129_pos,I5593_RS09605,WP_000367580.1,,2019989,2021129,pos,,transcriptional regulator,,,I5593_09605,COORDINATES: similar to AA sequence:RefSeq:YP_004995327.1
CDS_NZ_CP065432.1_2021175_2021928_neg,I5593_RS09610,WP_000126110.1,,2021175,2021928,neg,,iron-containing redox enzyme family protein,,,I5593_09610,COORDINATES: similar to AA sequence:RefSeq:YP_004995326.1
CDS_NZ_CP065432.1_2022248_2023478_pos,I5593_RS09615,WP_000775755.1,,2022248,2023478,pos,,GGDEF domain-containing protein,,,I5593_09615,COORDINATES: similar to AA sequence:RefSeq:YP_004995325.1
CDS_NZ_CP065432.1_2023574_2024666_neg,I5593_RS09620,WP_000918444.1,aroC,2023574,2024666,neg,,chorismate synthase,,4.2.3.5,I5593_09620,COORDINATES: similar to AA sequence:RefSeq:YP_004995323.1
CDS_NZ_CP065432.1_2024678_2025683_neg,I5593_RS09625,WP_000441019.1,prmB,2024678,2025683,neg,,50S ribosomal protein L3 N(5)-glutamine methyltransferase,,2.1.1.298,I5593_09625,COORDINATES: similar to AA sequence:RefSeq:WP_000441015.1
CDS_NZ_CP065432.1_2025919_2027125_neg,I5593_RS09630,WP_001164645.1,trpB,2025919,2027125,neg,,tryptophan synthase subunit beta,,4.2.1.20,I5593_09630,COORDINATES: similar to AA sequence:RefSeq:YP_004995321.1
CDS_NZ_CP065432.1_2027161_2028349_neg,I5593_RS09635,WP_000498050.1,,2027161,2028349,neg,,VWA domain-containing protein,,,I5593_09635,COORDINATES: similar to AA sequence:RefSeq:YP_004995320.1
CDS_NZ_CP065432.1_2028364_2029216_neg,I5593_RS09640,WP_001271636.1,,2028364,2029216,neg,,MoxR family ATPase,,,I5593_09640,COORDINATES: similar to AA sequence:RefSeq:YP_004995319.1
CDS_NZ_CP065432.1_2029245_2029632_neg,I5593_RS09645,WP_001206390.1,,2029245,2029632,neg,,hypothetical protein,,,I5593_09645,COORDINATES: similar to AA sequence:RefSeq:YP_004995318.1
CDS_NZ_CP065432.1_2029624_2029930_neg,I5593_RS09650,WP_000543500.1,,2029624,2029930,neg,,YcgL domain-containing protein,,,I5593_09650,COORDINATES: similar to AA sequence:RefSeq:WP_016138215.1
CDS_NZ_CP065432.1_2030372_2030537_pos,I5593_RS09655,WP_000086292.1,,2030372,2030537,pos,,hypothetical protein,,,I5593_09655,COORDINATES: similar to AA sequence:RefSeq:YP_004995316.1
CDS_NZ_CP065432.1_2030609_2030951_neg,I5593_RS09660,WP_000367442.1,,2030609,2030951,neg,,hypothetical protein,,,I5593_09660,COORDINATES: similar to AA sequence:RefSeq:WP_000367442.1
CDS_NZ_CP065432.1_2031081_2031348_neg,I5593_RS09665,WP_000183703.1,,2031081,2031348,neg,,hypothetical protein,,,I5593_09665,COORDINATES: similar to AA sequence:RefSeq:WP_000183704.1
CDS_NZ_CP065432.1_2031850_2032975_neg,I5593_RS09670,WP_000486121.1,,2031850,2032975,neg,,HRDC domain-containing protein,,,I5593_09670,COORDINATES: similar to AA sequence:RefSeq:WP_017392808.1
CDS_NZ_CP065432.1_2033280_2033877_neg,I5593_RS09675,WP_000490551.1,recR,2033280,2033877,neg,,recombination protein RecR,,,I5593_09675,COORDINATES: similar to AA sequence:RefSeq:YP_004995310.1
CDS_NZ_CP065432.1_2033886_2034216_neg,I5593_RS09680,WP_001024697.1,,2033886,2034216,neg,,YbaB/EbfC family nucleoid-associated protein,,,I5593_09680,COORDINATES: similar to AA sequence:RefSeq:YP_004995309.1
CDS_NZ_CP065432.1_2034481_2034718_neg,I5593_RS09685,WP_000917295.1,,2034481,2034718,neg,,hypothetical protein,,,I5593_09685,COORDINATES: similar to AA sequence:RefSeq:YP_004995308.1
CDS_NZ_CP065432.1_2034895_2036083_neg,I5593_RS09690,WP_001076388.1,,2034895,2036083,neg,,O-succinylhomoserine sulfhydrylase,,,I5593_09690,COORDINATES: similar to AA sequence:RefSeq:WP_005069382.1
CDS_NZ_CP065432.1_2036216_2037302_pos,I5593_RS09695,WP_000825836.1,,2036216,2037302,pos,,alpha/beta fold hydrolase,,,I5593_09695,COORDINATES: similar to AA sequence:RefSeq:YP_004995306.1
CDS_NZ_CP065432.1_2037382_2038150_neg,I5593_RS09700,WP_000934183.1,,2037382,2038150,neg,,methyltransferase domain-containing protein,,,I5593_09700,COORDINATES: similar to AA sequence:RefSeq:YP_004994768.1
CDS_NZ_CP065432.1_2038322_2038697_neg,I5593_RS09705,WP_000800035.1,,2038322,2038697,neg,,cell envelope integrity protein TolA,,,I5593_09705,COORDINATES: similar to AA sequence:RefSeq:WP_002036642.1
CDS_NZ_CP065432.1_2038875_2039100_neg,I5593_RS09710,WP_000826151.1,,2038875,2039100,neg,,hypothetical protein,,,I5593_09710,COORDINATES: similar to AA sequence:RefSeq:WP_000826154.1
CDS_NZ_CP065432.1_2039599_2039800_neg,I5593_RS09715,WP_000564581.1,,2039599,2039800,neg,,hypothetical protein,,,I5593_09715,COORDINATES: similar to AA sequence:RefSeq:YP_004995827.1
CDS_NZ_CP065432.1_2039930_2040356_neg,I5593_RS09720,WP_000608152.1,,2039930,2040356,neg,,GFA family protein,,,I5593_09720,COORDINATES: similar to AA sequence:RefSeq:WP_000067238.1
CDS_NZ_CP065432.1_2040620_2040890_pos,I5593_RS09725,WP_001037927.1,,2040620,2040890,pos,,YARHG domain-containing protein,,,I5593_09725,COORDINATES: similar to AA sequence:RefSeq:YP_004995304.1
CDS_NZ_CP065432.1_2040908_2041322_pos,I5593_RS09730,WP_000312752.1,,2040908,2041322,pos,,HIT family protein,,,I5593_09730,COORDINATES: similar to AA sequence:RefSeq:YP_004995303.1
CDS_NZ_CP065432.1_2041577_2042684_pos,I5593_RS09735,WP_000734917.1,,2041577,2042684,pos,,porin,,,I5593_09735,COORDINATES: similar to AA sequence:RefSeq:YP_004995302.1
CDS_NZ_CP065432.1_2042793_2043384_neg,I5593_RS09740,WP_000183448.1,,2042793,2043384,neg,,DUF937 domain-containing protein,,,I5593_09740,COORDINATES: similar to AA sequence:RefSeq:YP_004995301.1
CDS_NZ_CP065432.1_2043483_2043945_neg,I5593_RS09745,WP_000840536.1,,2043483,2043945,neg,,hypothetical protein,,,I5593_09745,COORDINATES: similar to AA sequence:RefSeq:YP_004995300.1
CDS_NZ_CP065432.1_2043984_2044854_pos,I5593_RS09750,WP_000422834.1,,2043984,2044854,pos,,DUF2797 domain-containing protein,,,I5593_09750,COORDINATES: similar to AA sequence:RefSeq:WP_017482227.1
