,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_AP022509.1_2558883_2559192_neg,STN0717ENT60_23860,BBW31463.1,lapA,2558883,2559192,neg,,lipopolysaccharide assembly protein A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2559340_2560108_neg,STN0717ENT60_23870,BBW31464.1,,2559340,2560108,neg,,phosphatidylglycerophosphatase B,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2560305_2560896_pos,STN0717ENT60_23880,BBW31465.1,ribA,2560305,2560896,pos,,GTP cyclohydrolase-2,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2560933_2563609_neg,STN0717ENT60_23890,BBW31466.1,,2560933,2563609,neg,,aconitate hydratase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2564183_2564312_neg,STN0717ENT60_23900,BBW31467.1,,2564183,2564312,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2564660_2565635_neg,STN0717ENT60_23910,BBW31468.1,,2564660,2565635,neg,,LysR family transcriptional regulator CysB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2565821_2568419_neg,STN0717ENT60_23920,BBW31469.1,topA,2565821,2568419,neg,,DNA topoisomerase 1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2568817_2569069_pos,STN0717ENT60_23930,BBW31470.1,,2568817,2569069,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2569104_2570151_neg,STN0717ENT60_23940,BBW31471.1,,2569104,2570151,neg,,protease SohB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2570403_2571165_pos,STN0717ENT60_23950,BBW31472.1,,2570403,2571165,pos,,NAD(P)-dependent oxidoreductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2571161_2571752_pos,STN0717ENT60_23960,BBW31473.1,,2571161,2571752,pos,,"cob(I)yrinic acid a,c-diamide adenosyltransferase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2571786_2572662_neg,STN0717ENT60_23970,BBW31474.1,,2571786,2572662,neg,,pseudouridine synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2572759_2573380_neg,STN0717ENT60_23980,BBW31475.1,,2572759,2573380,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2573376_2574270_neg,STN0717ENT60_23990,BBW31476.1,,2573376,2574270,neg,,phosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2574536_2576099_pos,STN0717ENT60_24000,BBW31477.1,,2574536,2576099,pos,,anthranilate synthase component 1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2576098_2577694_pos,STN0717ENT60_24010,BBW31478.1,trpD,2576098,2577694,pos,,anthranilate phosphoribosyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2577697_2579056_pos,STN0717ENT60_24020,BBW31479.1,,2577697,2579056,pos,,bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2579066_2580260_pos,STN0717ENT60_24030,BBW31480.1,trpB,2579066,2580260,pos,,tryptophan synthase beta chain,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2580259_2581069_pos,STN0717ENT60_24040,BBW31481.1,trpA,2580259,2581069,pos,,tryptophan synthase alpha chain,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2581243_2582455_pos,STN0717ENT60_24050,BBW31482.1,,2581243,2582455,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2582451_2582685_pos,STN0717ENT60_24060,BBW31483.1,,2582451,2582685,pos,,SirA-like protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2582971_2583604_neg,STN0717ENT60_24070,BBW31484.1,,2582971,2583604,neg,,outer membrane protein OmpW,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2583886_2584291_pos,STN0717ENT60_24080,BBW31485.1,,2583886,2584291,pos,,zinc/iron-chelating domain-containing protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2584316_2585060_pos,STN0717ENT60_24090,BBW31486.1,,2584316,2585060,pos,,UPF0259 membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2585073_2585613_pos,STN0717ENT60_24100,BBW31487.1,,2585073,2585613,pos,,putative intracellular septation protein A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2585793_2587980_pos,STN0717ENT60_24110,BBW31488.1,,2585793,2587980,pos,,outer membrane receptor FepA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2588078_2588474_pos,STN0717ENT60_24120,BBW31489.1,,2588078,2588474,pos,,acyl-CoA thioesterase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2588512_2589256_neg,STN0717ENT60_24130,BBW31490.1,tonB,2588512,2589256,neg,,protein TonB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2589462_2589759_pos,STN0717ENT60_24140,BBW31491.1,,2589462,2589759,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2589792_2590428_neg,STN0717ENT60_24150,BBW31492.1,,2589792,2590428,neg,,leucine efflux protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2590495_2590906_neg,STN0717ENT60_24160,BBW31493.1,,2590495,2590906,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2591161_2591335_neg,STN0717ENT60_24170,BBW31494.1,yciY,2591161,2591335,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2591478_2592939_pos,STN0717ENT60_24180,BBW31495.1,clsA,2591478,2592939,pos,,cardiolipin synthase A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2592972_2593302_pos,STN0717ENT60_24190,BBW31496.1,,2592972,2593302,pos,,UPF0263 protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2593332_2594169_neg,STN0717ENT60_24200,BBW31497.1,,2593332,2594169,neg,,transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2594214_2595219_neg,STN0717ENT60_24210,BBW31498.1,,2594214,2595219,neg,,oligopeptide ABC transporter ATP-binding protein OppF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2595215_2596229_neg,STN0717ENT60_24220,BBW31499.1,,2595215,2596229,neg,,oligopeptide ABC transporter ATP-binding protein OppD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2596240_2597149_neg,STN0717ENT60_24230,BBW31500.1,,2596240,2597149,neg,,peptide ABC transporter permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2597161_2598082_neg,STN0717ENT60_24240,BBW31501.1,,2597161,2598082,neg,,peptide ABC transporter permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2598164_2599796_neg,STN0717ENT60_24250,BBW31502.1,,2598164,2599796,neg,,oligopeptide ABC transporter substrate-binding protein OppA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2600022_2600214_pos,STN0717ENT60_24260,BBW31503.1,,2600022,2600214,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2600566_2601214_neg,STN0717ENT60_24270,BBW31504.1,,2600566,2601214,neg,,UPF0056 inner membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2601694_2604376_pos,STN0717ENT60_24280,BBW31505.1,,2601694,2604376,pos,,aldehyde-alcohol dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2604446_2604971_neg,STN0717ENT60_24290,BBW31506.1,tdk,2604446,2604971,neg,,thymidine kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2605611_2606025_pos,STN0717ENT60_24300,BBW31507.1,,2605611,2606025,pos,,DNA-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2606227_2607133_neg,STN0717ENT60_24310,BBW31508.1,galU,2606227,2607133,neg,,UTP--glucose-1-phosphate uridylyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2607332_2608346_neg,STN0717ENT60_24320,BBW31509.1,rssB,2607332,2608346,neg,,regulator of RpoS,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2608435_2609338_neg,STN0717ENT60_24330,BBW31510.1,,2608435,2609338,neg,,patatin family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2609550_2609916_pos,STN0717ENT60_24340,BBW31511.1,,2609550,2609916,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2609957_2610800_pos,STN0717ENT60_24350,BBW31512.1,purU,2609957,2610800,pos,,formyltetrahydrofolate deformylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2611386_2612064_neg,STN0717ENT60_24360,BBW31513.1,narI,2611386,2612064,neg,,respiratory nitrate reductase subunit gamma,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2612063_2612774_neg,STN0717ENT60_24370,BBW31514.1,narJ,2612063,2612774,neg,,nitrate reductase molybdenum cofactor assembly chaperone,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2612770_2614306_neg,STN0717ENT60_24380,BBW31515.1,narH,2612770,2614306,neg,,nitrate reductase subunit beta,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2614302_2618046_neg,STN0717ENT60_24390,BBW31516.1,narG,2614302,2618046,neg,,nitrate reductase subunit alpha,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2618427_2619825_neg,STN0717ENT60_24400,BBW31517.1,narK,2618427,2619825,neg,,MFS transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2620134_2621931_pos,STN0717ENT60_24410,BBW31518.1,narX,2620134,2621931,pos,,histidine kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2621923_2622574_pos,STN0717ENT60_24420,BBW31519.1,narL,2621923,2622574,pos,,DNA-binding response regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2622575_2623994_neg,STN0717ENT60_24430,BBW31520.1,,2622575,2623994,neg,,YchO family inverse autotransporter domain-containing protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2624168_2626646_neg,STN0717ENT60_24440,BBW31521.1,,2624168,2626646,neg,,nitrate reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2626642_2630629_neg,STN0717ENT60_24450,BBW31522.1,,2626642,2630629,neg,,nitrite reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2630641_2631430_neg,STN0717ENT60_24460,BBW31523.1,,2630641,2631430,neg,,nitrate ABC transporter ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2631439_2632318_neg,STN0717ENT60_24470,BBW31524.1,,2631439,2632318,neg,,"nitrate ABC transporter, permease protein",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2632320_2633568_neg,STN0717ENT60_24480,BBW31525.1,,2632320,2633568,neg,,nitrate ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2633795_2634968_neg,STN0717ENT60_24490,BBW31526.1,,2633795,2634968,neg,,transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2635041_2635245_pos,STN0717ENT60_24500,BBW31527.1,,2635041,2635245,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2635229_2635394_pos,STN0717ENT60_24510,BBW31528.1,,2635229,2635394,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2635500_2637285_pos,STN0717ENT60_24520,BBW31529.1,,2635500,2637285,pos,,methyl-accepting chemotaxis protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2637479_2637719_pos,STN0717ENT60_24530,BBW31530.1,,2637479,2637719,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2637749_2638445_neg,STN0717ENT60_24540,BBW31531.1,,2637749,2638445,neg,,gamma-glutamylcyclotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2638622_2638853_neg,STN0717ENT60_24550,BBW31532.1,,2638622,2638853,neg,,cation transport regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2639121_2640222_pos,STN0717ENT60_24560,BBW31533.1,,2639121,2640222,pos,,sodium-potassium/proton antiporter ChaA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2640327_2641182_neg,STN0717ENT60_24570,BBW31534.1,kdsA,2640327,2641182,neg,,2-dehydro-3-deoxyphosphooctonate aldolase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2641218_2642028_neg,STN0717ENT60_24580,BBW31535.1,,2641218,2642028,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2642031_2642424_neg,STN0717ENT60_24590,BBW31536.1,,2642031,2642424,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2642420_2643251_neg,STN0717ENT60_24600,BBW31537.1,prmC,2642420,2643251,neg,,release factor glutamine methyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2643250_2644333_neg,STN0717ENT60_24610,BBW31538.1,prfA,2643250,2644333,neg,,peptide chain release factor 1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2644374_2645631_neg,STN0717ENT60_24620,BBW31539.1,hemA,2644374,2645631,neg,,glutamyl-tRNA reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2645832_2646444_pos,STN0717ENT60_24630,BBW31540.1,lolB,2645832,2646444,pos,,outer-membrane lipoprotein LolB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2646440_2647310_pos,STN0717ENT60_24640,BBW31541.1,ispE,2646440,2647310,pos,,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2647435_2648383_pos,STN0717ENT60_24650,BBW31542.1,prs,2647435,2648383,pos,,ribose-phosphate pyrophosphokinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2648507_2650187_pos,STN0717ENT60_24660,BBW31543.1,,2648507,2650187,pos,,sodium-independent anion transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2650172_2651231_neg,STN0717ENT60_24670,BBW31544.1,,2650172,2651231,neg,,MerR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2651350_2651626_neg,STN0717ENT60_24680,BBW31545.1,,2651350,2651626,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2651900_2652485_pos,STN0717ENT60_24690,BBW31546.1,pth,2651900,2652485,pos,,peptidyl-tRNA hydrolase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2652611_2653706_pos,STN0717ENT60_24700,BBW31547.1,ychF,2652611,2653706,pos,,ribosome-binding ATPase YchF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2653763_2654237_neg,STN0717ENT60_24710,BBW31548.1,,2653763,2654237,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2654409_2654892_neg,STN0717ENT60_24720,BBW31549.1,,2654409,2654892,neg,,SMI1/KNR4 family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2654902_2656054_neg,STN0717ENT60_24730,BBW31550.1,,2654902,2656054,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2656914_2657433_neg,STN0717ENT60_24740,BBW31551.1,,2656914,2657433,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2658382_2658946_neg,STN0717ENT60_24750,BBW31552.1,,2658382,2658946,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2658954_2663379_neg,STN0717ENT60_24760,BBW31553.1,,2658954,2663379,neg,,type IV secretion protein Rhs,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2663382_2663823_neg,STN0717ENT60_24770,BBW31554.1,,2663382,2663823,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2663898_2665821_neg,STN0717ENT60_24780,BBW31555.1,,2663898,2665821,neg,,type IV secretion protein Rhs,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2666018_2666780_neg,STN0717ENT60_24790,BBW31556.1,,2666018,2666780,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2666776_2668243_neg,STN0717ENT60_24800,BBW31557.1,,2666776,2668243,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2668268_2669702_neg,STN0717ENT60_24810,BBW31558.1,,2668268,2669702,neg,,nuclease PIN,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2669726_2672342_neg,STN0717ENT60_24820,BBW31559.1,vasG,2669726,2672342,neg,,type VI secretion system protein VasG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2672380_2673424_neg,STN0717ENT60_24830,BBW31560.1,impH,2672380,2673424,neg,,type VI secretion system protein ImpH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2673420_2675292_neg,STN0717ENT60_24840,BBW31561.1,impG,2673420,2675292,neg,,type VI secretion system protein ImpG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2675294_2675858_neg,STN0717ENT60_24850,BBW31562.1,impF,2675294,2675858,neg,,type VI secretion system protein ImpF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2675850_2676663_neg,STN0717ENT60_24860,BBW31563.1,impE,2675850,2676663,neg,,type VI secretion system protein ImpE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2676672_2677659_neg,STN0717ENT60_24870,BBW31564.1,,2676672,2677659,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2677675_2678473_neg,STN0717ENT60_24880,BBW31565.1,,2677675,2678473,neg,,serine/threonine phosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2678469_2680245_neg,STN0717ENT60_24890,BBW31566.1,,2678469,2680245,neg,,phosphopeptide-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2680335_2680752_neg,STN0717ENT60_24900,BBW31567.1,,2680335,2680752,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2680745_2681735_neg,STN0717ENT60_24910,BBW31568.1,,2680745,2681735,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2681810_2682293_neg,STN0717ENT60_24920,BBW31569.1,hcp,2681810,2682293,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2682473_2682899_neg,STN0717ENT60_24930,BBW31570.1,,2682473,2682899,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2682895_2683402_neg,STN0717ENT60_24940,BBW31571.1,,2682895,2683402,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2683467_2684967_neg,STN0717ENT60_24950,BBW31572.1,impC,2683467,2684967,neg,,type VI secretion system protein ImpC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2684970_2685495_neg,STN0717ENT60_24960,BBW31573.1,impB,2684970,2685495,neg,,type VI secretion system protein ImpB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2685570_2686587_neg,STN0717ENT60_24970,BBW31574.1,impA,2685570,2686587,neg,,type VI secretion system protein ImpA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2686598_2687315_neg,STN0717ENT60_24980,BBW31575.1,impM,2686598,2687315,neg,,type VI secretion system protein ImpM,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2687331_2690952_neg,STN0717ENT60_24990,BBW31576.1,impL,2687331,2690952,neg,,type VI secretion system protein ImpL,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2690954_2692193_neg,STN0717ENT60_25000,BBW31577.1,impK,2690954,2692193,neg,,type VI secretion system protein ImpK,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2692210_2693554_neg,STN0717ENT60_25010,BBW31578.1,vasE,2692210,2693554,neg,,type VI secretion system protein ImpJ,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2693582_2694086_neg,STN0717ENT60_25020,BBW31579.1,vasD,2693582,2694086,neg,,type VI secretion system protein VasD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2694109_2694604_neg,STN0717ENT60_25030,BBW31580.1,,2694109,2694604,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2695451_2696432_pos,STN0717ENT60_25040,BBW31581.1,,2695451,2696432,pos,,AraC family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2696510_2697521_pos,STN0717ENT60_25050,BBW31582.1,,2696510,2697521,pos,,type I glyceraldehyde-3-phosphate dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2697608_2698946_neg,STN0717ENT60_25060,BBW31583.1,,2697608,2698946,neg,,glycoporin,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2699383_2701066_pos,STN0717ENT60_25070,BBW31584.1,treA,2699383,2701066,pos,,periplasmic trehalase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2701156_2703259_neg,STN0717ENT60_25080,BBW31585.1,,2701156,2703259,neg,,TonB-dependent receptor,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_2703419_2704151_pos,STN0717ENT60_25090,BBW31586.1,ycgR,2703419,2704151,pos,,flagellar brake protein YcgR,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
