,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP056460.1_2831874_2832864_neg,HV217_13755,QLU72367.1,,2831874,2832864,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006810951.1
CDS_CP056460.1_2832910_2833264_neg,HV217_13760,QLU72368.1,,2832910,2833264,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384298.1
CDS_CP056460.1_2833260_2833743_neg,HV217_13765,QLU72369.1,,2833260,2833743,neg,,type VI secretion system amidase effector protein Tae4,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006810953.1
CDS_CP056460.1_2833802_2834285_neg,HV217_13770,QLU72370.1,,2833802,2834285,neg,,type VI secretion system tube protein Hcp,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015366565.1
CDS_CP056460.1_2834465_2834867_neg,HV217_13775,QLU74427.1,,2834465,2834867,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015366563.1
CDS_CP056460.1_2834899_2835394_neg,HV217_13780,QLU72371.1,,2834899,2835394,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010432836.1
CDS_CP056460.1_2835397_2835823_neg,HV217_13785,QLU72372.1,,2835397,2835823,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010432833.1
CDS_CP056460.1_2835902_2837402_neg,HV217_13790,QLU72373.1,tssC,2835902,2837402,neg,,type VI secretion system contractile sheath large subunit,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014832326.1
CDS_CP056460.1_2837405_2837930_neg,HV217_13795,QLU72374.1,tssB,2837405,2837930,neg,,type VI secretion system contractile sheath small subunit,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014884233.1
CDS_CP056460.1_2838005_2839022_neg,HV217_13800,QLU72375.1,tssA,2838005,2839022,neg,,type VI secretion system protein TssA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003859964.1
CDS_CP056460.1_2839033_2839750_neg,HV217_13805,QLU72376.1,tagF,2839033,2839750,neg,,type VI secretion system-associated protein TagF,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010432823.1
CDS_CP056460.1_2839766_2843387_neg,HV217_13810,QLU72377.1,tssM,2839766,2843387,neg,,type VI secretion system membrane subunit TssM,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020883456.1
CDS_CP056460.1_2843389_2844628_neg,HV217_13815,QLU72378.1,,2843389,2844628,neg,,DotU family type VI secretion system protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008502648.1
CDS_CP056460.1_2844645_2845989_neg,HV217_13820,QLU72379.1,tssK,2844645,2845989,neg,,type VI secretion system baseplate subunit TssK,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384304.1
CDS_CP056460.1_2846017_2846521_neg,HV217_13825,QLU72380.1,tssJ,2846017,2846521,neg,,type VI secretion system lipoprotein TssJ,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008502650.1
CDS_CP056460.1_2846544_2847039_neg,HV217_13830,QLU72381.1,,2846544,2847039,neg,,SH3 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014170557.1
CDS_CP056460.1_2847968_2848949_pos,HV217_13835,QLU72382.1,,2847968,2848949,pos,,helix-turn-helix domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004850464.1
CDS_CP056460.1_2849027_2850038_pos,HV217_13840,QLU72383.1,gap,2849027,2850038,pos,,type I glyceraldehyde-3-phosphate dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384305.1
CDS_CP056460.1_2850251_2851934_pos,HV217_13845,QLU72384.1,,2850251,2851934,pos,,"alpha,alpha-trehalase",,,,COORDINATES: similar to AA sequence:RefSeq:WP_020883445.1
CDS_CP056460.1_2852006_2854109_neg,HV217_13850,QLU72385.1,,2852006,2854109,neg,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006810969.1
CDS_CP056460.1_2854269_2855001_pos,HV217_13855,QLU72386.1,,2854269,2855001,pos,,flagellar brake protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000017421.1
CDS_CP056460.1_2855038_2855650_neg,HV217_13860,QLU72387.1,emtA,2855038,2855650,neg,,membrane-bound lytic murein transglycosylase EmtA,,4.2.2.-,,COORDINATES: similar to AA sequence:RefSeq:NP_460755.1
CDS_CP056460.1_2855757_2856672_pos,HV217_13865,QLU72388.1,ldcA,2855757,2856672,pos,,muramoyltetrapeptide carboxypeptidase,,3.4.17.13,,COORDINATES: similar to AA sequence:RefSeq:WP_017384311.1
CDS_CP056460.1_2856769_2858503_pos,HV217_13870,QLU72389.1,,2856769,2858503,pos,,potassium/proton antiporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008785011.1
CDS_CP056460.1_2858599_2859670_neg,HV217_13875,QLU72390.1,dadX,2858599,2859670,neg,,catabolic alanine racemase DadX,,5.1.1.1,,COORDINATES: similar to AA sequence:RefSeq:NP_309712.2
CDS_CP056460.1_2859679_2860978_neg,HV217_13880,QLU72391.1,,2859679,2860978,neg,,D-amino acid dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309711.1
CDS_CP056460.1_2861299_2862832_pos,HV217_13885,QLU72392.1,,2861299,2862832,pos,,SpoVR family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309710.1
CDS_CP056460.1_2862898_2863618_neg,HV217_13890,QLU72393.1,fadR,2862898,2863618,neg,,fatty acid metabolism transcriptional regulator FadR,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309709.1
CDS_CP056460.1_2863820_2865359_pos,HV217_13895,QLU72394.1,nhaB,2863820,2865359,pos,,Na(+)/H(+) antiporter NhaB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010432734.1
CDS_CP056460.1_2865405_2865936_pos,HV217_13900,QLU72395.1,dsbB,2865405,2865936,pos,,disulfide bond formation protein DsbB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005227625.1
CDS_CP056460.1_2866035_2866476_neg,HV217_13905,QLU72396.1,,2866035,2866476,neg,,YcgN family cysteine cluster protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010432728.1
CDS_CP056460.1_2866569_2867229_neg,HV217_13910,QLU72397.1,,2866569,2867229,neg,,fumarylacetoacetate hydrolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003859945.1
CDS_CP056460.1_2867276_2867552_neg,HV217_13915,QLU72398.1,,2867276,2867552,neg,,YcgL domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309701.2
CDS_CP056460.1_2867675_2868383_pos,HV217_13920,QLU72399.1,minC,2867675,2868383,pos,,septum site-determining protein MinC,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309697.1
CDS_CP056460.1_2868405_2869218_pos,HV217_13925,QLU72400.1,minD,2868405,2869218,pos,,septum site-determining protein MinD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020801817.1
CDS_CP056460.1_2869221_2869488_pos,HV217_13930,QLU72401.1,minE,2869221,2869488,pos,,cell division topological specificity factor MinE,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460772.1
CDS_CP056460.1_2869574_2870690_neg,HV217_13935,QLU74428.1,rnd,2869574,2870690,neg,,ribonuclease D,,3.1.13.5,,COORDINATES: similar to AA sequence:RefSeq:NP_707318.2
CDS_CP056460.1_2870773_2872459_neg,HV217_13940,QLU72402.1,fadD,2870773,2872459,neg,,long-chain-fatty-acid--CoA ligase FadD,,6.2.1.3,,COORDINATES: similar to AA sequence:RefSeq:NP_416319.1
CDS_CP056460.1_2872662_2873244_neg,HV217_13945,QLU72403.1,,2872662,2873244,neg,,Slp family lipoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_416320.1
CDS_CP056460.1_2873281_2873977_neg,HV217_13950,QLU72404.1,tsaB,2873281,2873977,neg,,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005227637.1
CDS_CP056460.1_2874043_2875954_neg,HV217_13955,QLU72405.1,,2874043,2875954,neg,,ATP-dependent DNA helicase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017693262.1
CDS_CP056460.1_2876087_2876432_pos,HV217_13960,QLU72406.1,,2876087,2876432,pos,,RidA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005227639.1
CDS_CP056460.1_2876438_2876618_neg,HV217_13965,QLU72407.1,,2876438,2876618,neg,,YoaH family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460779.1
CDS_CP056460.1_2876679_2878014_pos,HV217_13970,QLU74429.1,pabB,2876679,2878014,pos,,aminodeoxychorismate synthase component 1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017693261.1
CDS_CP056460.1_2878010_2878589_pos,HV217_13975,QLU72408.1,,2878010,2878589,pos,,CoA pyrophosphatase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014170594.1
CDS_CP056460.1_2878773_2880138_pos,HV217_13980,QLU72409.1,sdaA,2878773,2880138,pos,,L-serine ammonia-lyase,,4.3.1.17,,COORDINATES: similar to AA sequence:RefSeq:YP_005227643.1
CDS_CP056460.1_2880268_2881867_pos,HV217_13985,QLU72410.1,,2880268,2881867,pos,,EAL domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003859918.1
CDS_CP056460.1_2881873_2883433_neg,HV217_13990,QLU72411.1,yoaE,2881873,2883433,neg,,CNNM family cation transport protein YoaE,,,,COORDINATES: similar to AA sequence:RefSeq:NP_707306.1
CDS_CP056460.1_2883896_2884859_pos,HV217_13995,QLU72412.1,manX,2883896,2884859,pos,,PTS mannose transporter subunit IIAB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005227647.1
CDS_CP056460.1_2884906_2885707_pos,HV217_14000,QLU72413.1,manY,2884906,2885707,pos,,PTS mannose transporter subunit IIC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002910918.1
CDS_CP056460.1_2885719_2886571_pos,HV217_14005,QLU72414.1,,2885719,2886571,pos,,PTS mannose transporter subunit IID,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020804907.1
CDS_CP056460.1_2886625_2887084_pos,HV217_14010,QLU72415.1,,2886625,2887084,pos,,DUF986 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_416334.1
CDS_CP056460.1_2887484_2888051_pos,HV217_14015,QLU72416.1,mntP,2887484,2888051,pos,,manganese efflux pump MntP,,,,COORDINATES: similar to AA sequence:RefSeq:NP_416335.4
CDS_CP056460.1_2888047_2888863_neg,HV217_14020,QLU72417.1,rlmA,2888047,2888863,neg,,23S rRNA (guanine(745)-N(1))-methyltransferase,,2.1.1.187,,COORDINATES: similar to AA sequence:RefSeq:WP_005120197.1
CDS_CP056460.1_2888902_2890648_neg,HV217_14025,QLU72418.1,ftsI,2888902,2890648,neg,,peptidoglycan glycosyltransferase FtsI,,3.4.16.4,,COORDINATES: similar to AA sequence:RefSeq:WP_003859909.1
CDS_CP056460.1_2890864_2891074_neg,HV217_14030,QLU72419.1,cspE,2890864,2891074,neg,,transcription antiterminator/RNA stability regulator CspE,,,,COORDINATES: similar to AA sequence:RefSeq:NP_310560.1
CDS_CP056460.1_2891099_2891231_neg,HV217_14035,QLU72420.1,,2891099,2891231,neg,,YobF family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016536904.1
CDS_CP056460.1_2891900_2892188_neg,HV217_14040,QLU72421.1,,2891900,2892188,neg,,YebO family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020883419.1
CDS_CP056460.1_2892262_2892406_neg,HV217_14045,QLU72422.1,mgrB,2892262,2892406,neg,,PhoP/PhoQ regulator MgrB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000714547.1
CDS_CP056460.1_2892566_2892806_pos,HV217_14050,QLU72423.1,,2892566,2892806,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016153403.1
CDS_CP056460.1_2892869_2893661_neg,HV217_14055,QLU72424.1,kdgR,2892869,2893661,neg,,DNA-binding transcriptional regulator KdgR,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005227659.1
CDS_CP056460.1_2893839_2895213_pos,HV217_14060,QLU72425.1,,2893839,2895213,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006811003.1
CDS_CP056460.1_2895265_2896147_neg,HV217_14065,QLU72426.1,htpX,2895265,2896147,neg,,protease HtpX,,3.4.24.-,,COORDINATES: similar to AA sequence:RefSeq:WP_014229823.1
CDS_CP056460.1_2896340_2898389_neg,HV217_14070,QLU72427.1,prc,2896340,2898389,neg,,carboxy terminal-processing peptidase,,3.4.21.102,,COORDINATES: similar to AA sequence:RefSeq:WP_006820377.1
CDS_CP056460.1_2898408_2899095_neg,HV217_14075,QLU72428.1,proQ,2898408,2899095,neg,,RNA chaperone ProQ,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460802.1
CDS_CP056460.1_2899191_2899689_neg,HV217_14080,QLU72429.1,,2899191,2899689,neg,,GAF domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_707287.1
CDS_CP056460.1_2899821_2901105_pos,HV217_14085,QLU72430.1,yebS,2899821,2901105,pos,,membrane integrity lipid transport subunit YebS,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460804.1
CDS_CP056460.1_2901073_2903707_pos,HV217_14090,QLU72431.1,,2901073,2903707,pos,,MCE family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_416348.2
CDS_CP056460.1_2903763_2905227_pos,HV217_14095,QLU72432.1,rsmF,2903763,2905227,pos,,16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF,,2.1.1.178,,COORDINATES: similar to AA sequence:RefSeq:WP_006176011.1
CDS_CP056460.1_2905331_2905571_pos,HV217_14100,QLU72433.1,,2905331,2905571,pos,,YebV family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015705939.1
CDS_CP056460.1_2905605_2906250_neg,HV217_14105,QLU72434.1,pphA,2905605,2906250,neg,,protein-serine/threonine phosphatase,,3.1.3.16,,COORDINATES: similar to AA sequence:RefSeq:WP_020883411.1
CDS_CP056460.1_2906417_2907398_pos,HV217_14110,QLU72435.1,,2906417,2907398,pos,,DUF535 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006811012.1
CDS_CP056460.1_2907443_2907641_pos,HV217_14115,QLU72436.1,,2907443,2907641,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000460990.1
CDS_CP056460.1_2907766_2908105_neg,HV217_14120,QLU72437.1,,2907766,2908105,neg,,YebY family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008500468.1
CDS_CP056460.1_2908121_2908991_neg,HV217_14125,QLU72438.1,copD,2908121,2908991,neg,,copper homeostasis membrane protein CopD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015570291.1
CDS_CP056460.1_2908992_2909364_neg,HV217_14130,QLU74430.1,yobA,2908992,2909364,neg,,CopC domain-containing protein YobA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384342.1
CDS_CP056460.1_2909501_2909732_pos,HV217_14135,QLU72439.1,,2909501,2909732,pos,,DNA polymerase III subunit theta,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000916763.1
CDS_CP056460.1_2909843_2910482_pos,HV217_14140,QLU72440.1,,2909843,2910482,pos,,carbon-nitrogen hydrolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003859783.1
CDS_CP056460.1_2910506_2911169_pos,HV217_14145,QLU72441.1,exoX,2910506,2911169,pos,,exodeoxyribonuclease X,,3.1.11.-,,COORDINATES: similar to AA sequence:RefSeq:WP_014170626.1
CDS_CP056460.1_2911150_2913226_neg,HV217_14150,QLU72442.1,ptrB,2911150,2913226,neg,,oligopeptidase B,,3.4.21.83,,COORDINATES: similar to AA sequence:RefSeq:WP_017384343.1
CDS_CP056460.1_2913301_2913952_neg,HV217_14155,QLU72443.1,,2913301,2913952,neg,,tellurite resistance TerB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460837.1
CDS_CP056460.1_2914123_2915302_pos,HV217_14160,QLU72444.1,purT,2914123,2915302,pos,,formate-dependent phosphoribosylglycinamide formyltransferase,,2.1.2.-,,COORDINATES: similar to AA sequence:RefSeq:WP_000217103.1
CDS_CP056460.1_2915363_2916758_neg,HV217_14165,QLU72445.1,,2915363,2916758,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020079171.1
CDS_CP056460.1_2916757_2917015_neg,HV217_14170,QLU72446.1,,2916757,2917015,neg,,PAAR domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016155465.1
CDS_CP056460.1_2917027_2917735_neg,HV217_14175,QLU72447.1,,2917027,2917735,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015367257.1
CDS_CP056460.1_2917738_2918446_neg,HV217_14180,QLU72448.1,,2917738,2918446,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015367257.1
CDS_CP056460.1_2918449_2919157_neg,HV217_14185,QLU72449.1,,2918449,2919157,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015367257.1
CDS_CP056460.1_2919160_2919868_neg,HV217_14190,QLU72450.1,,2919160,2919868,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014882522.1
CDS_CP056460.1_2919871_2921992_neg,HV217_14195,QLU72451.1,,2919871,2921992,neg,,DUF3274 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006811023.1
CDS_CP056460.1_2921988_2924502_neg,HV217_14200,QLU72452.1,vgrG,2921988,2924502,neg,,type VI secretion system tip protein VgrG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006811024.1
CDS_CP056460.1_2924839_2925481_neg,HV217_14205,QLU72453.1,kdgA,2924839,2925481,neg,,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,,4.1.2.14,,COORDINATES: similar to AA sequence:RefSeq:NP_460841.1
CDS_CP056460.1_2925520_2927332_neg,HV217_14210,QLU72454.1,edd,2925520,2927332,neg,,phosphogluconate dehydratase,,4.2.1.12,,COORDINATES: similar to AA sequence:RefSeq:NP_460842.1
CDS_CP056460.1_2927566_2929042_neg,HV217_14215,QLU72455.1,zwf,2927566,2929042,neg,,glucose-6-phosphate dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005120712.1
CDS_CP056460.1_2929396_2930266_pos,HV217_14220,QLU74431.1,,2929396,2930266,pos,,MurR/RpiR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003859769.1
CDS_CP056460.1_2930380_2931823_pos,HV217_14225,QLU72456.1,pyk,2930380,2931823,pos,,pyruvate kinase,,2.7.1.40,,COORDINATES: similar to AA sequence:RefSeq:WP_005120709.1
CDS_CP056460.1_2931866_2932838_neg,HV217_14230,QLU72457.1,lpxM,2931866,2932838,neg,,lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase,,2.3.1.243,,COORDINATES: similar to AA sequence:RefSeq:WP_015570283.1
CDS_CP056460.1_2932957_2934277_neg,HV217_14235,QLU72458.1,mepM,2932957,2934277,neg,,murein DD-endopeptidase MepM,,3.4.24.-,,COORDINATES: similar to AA sequence:RefSeq:NP_460847.1
CDS_CP056460.1_2934292_2935237_neg,HV217_14240,QLU72459.1,znuA,2934292,2935237,neg,,zinc ABC transporter substrate-binding protein ZnuA,,,,COORDINATES: similar to AA sequence:RefSeq:NP_416371.4
CDS_CP056460.1_2935314_2936070_pos,HV217_14245,QLU72460.1,znuC,2935314,2936070,pos,,zinc ABC transporter ATP-binding protein ZnuC,,,,COORDINATES: similar to AA sequence:RefSeq:NP_310595.1
CDS_CP056460.1_2936066_2936852_pos,HV217_14250,QLU72461.1,znuB,2936066,2936852,pos,,zinc ABC transporter permease subunit ZnuB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003859755.1
CDS_CP056460.1_2936904_2937915_neg,HV217_14255,QLU72462.1,ruvB,2936904,2937915,neg,,Holliday junction branch migration DNA helicase RuvB,,3.6.4.12,,COORDINATES: similar to AA sequence:RefSeq:NP_310597.1
CDS_CP056460.1_2937923_2938538_neg,HV217_14260,QLU72463.1,ruvA,2937923,2938538,neg,,Holliday junction branch migration protein RuvA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_012131997.1
CDS_CP056460.1_2938618_2939140_neg,HV217_14265,QLU72464.1,ruvC,2938618,2939140,neg,,crossover junction endodeoxyribonuclease RuvC,,3.1.22.4,,COORDINATES: similar to AA sequence:RefSeq:WP_005068993.1
CDS_CP056460.1_2939174_2939915_neg,HV217_14270,QLU72465.1,,2939174,2939915,neg,,YebC/PmpR family DNA-binding transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000907250.1
CDS_CP056460.1_2939942_2940386_neg,HV217_14275,QLU72466.1,nudB,2939942,2940386,neg,,dihydroneopterin triphosphate diphosphatase,,3.6.1.67,,COORDINATES: similar to AA sequence:RefSeq:WP_015741615.1
CDS_CP056460.1_2940387_2942160_neg,HV217_14280,QLU72467.1,aspS,2940387,2942160,neg,,aspartate--tRNA ligase,,6.1.1.12,,COORDINATES: similar to AA sequence:RefSeq:WP_005120685.1
CDS_CP056460.1_2942423_2942990_pos,HV217_14285,QLU72468.1,,2942423,2942990,pos,,hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005227702.1
CDS_CP056460.1_2942986_2943805_pos,HV217_14290,QLU72469.1,,2942986,2943805,pos,,DUF72 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_416382.1
CDS_CP056460.1_2943856_2944252_pos,HV217_14295,QLU72470.1,,2943856,2944252,pos,,MAPEG family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460861.1
CDS_CP056460.1_2944292_2945036_pos,HV217_14300,QLU72471.1,cmoA,2944292,2945036,pos,,carboxy-S-adenosyl-L-methionine synthase CmoA,,2.1.3.-,,COORDINATES: similar to AA sequence:RefSeq:NP_310607.1
CDS_CP056460.1_2945032_2946004_pos,HV217_14305,QLU72472.1,cmoB,2945032,2946004,pos,,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB,,2.5.1.-,,COORDINATES: similar to AA sequence:RefSeq:NP_310608.1
CDS_CP056460.1_2946202_2946946_neg,HV217_14310,QLU72473.1,cutC,2946202,2946946,neg,,copper homeostasis protein CutC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020883388.1
CDS_CP056460.1_2947024_2947585_neg,HV217_14315,QLU72474.1,,2947024,2947585,neg,,VOC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010432549.1
CDS_CP056460.1_2947823_2949557_pos,HV217_14320,QLU72475.1,argS,2947823,2949557,pos,,arginine--tRNA ligase,,6.1.1.19,,COORDINATES: similar to AA sequence:RefSeq:WP_001025321.1
